Unnamed: 0,datetime,open,high,low,close
0,2024-01-23 09:15:00,1138.9,1146.3,1135.7,1145.9
1,2024-01-23 09:20:00,1145.8,1152.95,1143.85,1149.8
2,2024-01-23 09:25:00,1149.65,1150.55,1147.5,1150.4
3,2024-01-23 09:30:00,1150.0,1150.85,1149.4,1150.55
4,2024-01-23 09:35:00,1150.65,1155.9,1149.85,1152.8
5,2024-01-23 09:40:00,1152.65,1156.45,1150.05,1156.45
6,2024-01-23 09:45:00,1156.35,1157.95,1155.25,1157.0
7,2024-01-23 09:50:00,1157.05,1172.4,1157.05,1168.8
8,2024-01-23 09:55:00,1168.9,1169.3,1162.95,1164.15
9,2024-01-23 10:00:00,1164.2,1165.3,1159.5,1161.1
10,2024-01-23 10:05:00,1161.05,1161.15,1159.05,1160.05
11,2024-01-23 10:10:00,1160.0,1160.6,1158.4,1159.75
12,2024-01-23 10:15:00,1159.8,1160.85,1159.0,1160.1
13,2024-01-23 10:20:00,1160.15,1161.5,1159.35,1160.0
14,2024-01-23 10:25:00,1159.95,1160.6,1159.0,1159.25
15,2024-01-23 10:30:00,1159.3,1161.8,1159.3,1160.45
16,2024-01-23 10:35:00,1160.4,1160.4,1157.45,1157.7
17,2024-01-23 10:40:00,1157.75,1159.35,1157.2,1158.8
18,2024-01-23 10:45:00,1158.85,1159.95,1156.75,1157.95
19,2024-01-23 10:50:00,1157.9,1158.95,1156.8,1158.0
20,2024-01-23 10:55:00,1157.95,1158.1,1156.3,1158.0
21,2024-01-23 11:00:00,1157.95,1159.95,1157.4,1159.75
22,2024-01-23 11:05:00,1159.8,1164.5,1159.65,1164.0
23,2024-01-23 11:10:00,1163.95,1164.15,1160.3,1160.9
24,2024-01-23 11:15:00,1161.0,1161.35,1158.2,1158.95
25,2024-01-23 11:20:00,1158.85,1159.8,1157.95,1158.6
26,2024-01-23 11:25:00,1158.4,1158.95,1157.2,1157.7
27,2024-01-23 11:30:00,1157.75,1160.0,1156.6,1157.95
28,2024-01-23 11:35:00,1158.0,1158.0,1155.75,1156.45
29,2024-01-23 11:40:00,1156.4,1157.0,1155.7,1156.9
30,2024-01-23 11:45:00,1156.95,1159.45,1156.7,1158.2
31,2024-01-23 11:50:00,1158.4,1159.25,1157.75,1158.0
32,2024-01-23 11:55:00,1158.05,1158.7,1157.3,1158.15
33,2024-01-23 12:00:00,1158.2,1158.75,1156.95,1157.7
34,2024-01-23 12:05:00,1158.0,1158.7,1154.85,1158.1
35,2024-01-23 12:10:00,1158.45,1158.45,1156.0,1157.1
36,2024-01-23 12:15:00,1157.0,1158.25,1154.85,1155.05
37,2024-01-23 12:20:00,1155.1,1156.0,1153.5,1154.55
38,2024-01-23 12:25:00,1154.5,1157.4,1154.45,1157.15
39,2024-01-23 12:30:00,1157.1,1158.6,1156.95,1157.65
40,2024-01-23 12:35:00,1158.0,1158.8,1156.4,1157.55
