datetime,symbol,open,high,low,close,volume
2023-05-03 09:15:00,NSE:CIPLA,920.25,922.75,918.1,920.15,435165.0
2023-05-03 09:45:00,NSE:CIPLA,919.7,921.15,918.1,918.8,207027.0
2023-05-03 10:15:00,NSE:CIPLA,918.35,920.25,918.25,919.65,75455.0
2023-05-03 10:45:00,NSE:CIPLA,919.65,921.95,919.2,921.2,140913.0
2023-05-03 11:15:00,NSE:CIPLA,921.0,921.8,919.0,921.05,463087.0
2023-05-03 11:45:00,NSE:CIPLA,920.75,924.4,920.25,923.55,209129.0
2023-05-03 12:15:00,NSE:CIPLA,923.5,924.5,921.4,921.6,314635.0
2023-05-03 12:45:00,NSE:CIPLA,921.6,922.75,919.2,919.5,162994.0
2023-05-03 13:15:00,NSE:CIPLA,919.5,920.35,917.05,918.3,100855.0
2023-05-03 13:45:00,NSE:CIPLA,918.1,921.3,917.0,921.2,107348.0
2023-05-03 14:15:00,NSE:CIPLA,921.2,922.0,920.4,920.9,71840.0
2023-05-03 14:45:00,NSE:CIPLA,920.85,921.55,918.6,920.35,146999.0
2023-05-03 15:15:00,NSE:CIPLA,920.4,921.7,919.1,920.5,124065.0
2023-05-04 09:15:00,NSE:CIPLA,921.8,929.3,920.8,928.9,239012.0
2023-05-04 09:45:00,NSE:CIPLA,929.1,929.75,925.0,926.25,667115.0
2023-05-04 10:15:00,NSE:CIPLA,926.2,932.0,925.6,931.5,178789.0
2023-05-04 10:45:00,NSE:CIPLA,931.55,931.95,927.8,930.0,185049.0
2023-05-04 11:15:00,NSE:CIPLA,930.0,930.6,926.55,927.1,151837.0
2023-05-04 11:45:00,NSE:CIPLA,927.1,930.65,927.0,930.0,227476.0
2023-05-04 12:15:00,NSE:CIPLA,930.0,931.05,929.45,929.7,156144.0
2023-05-04 12:45:00,NSE:CIPLA,930.0,930.9,928.75,929.0,283432.0
2023-05-04 13:15:00,NSE:CIPLA,929.0,933.8,928.85,932.0,261396.0
