datetime,open,high,low,close
1/24/2024 14:00,1467.1,1470.45,1467.05,1469.3
1/24/2024 14:03,1469.65,1472.65,1469.3,1472.65
1/24/2024 14:06,1472.4,1473.25,1471.25,1471.25
1/24/2024 14:09,1471.3,1472.6,1471,1471.65
1/24/2024 14:12,1471.85,1473.55,1471.35,1472.95
1/24/2024 14:15,1472.9,1475.05,1472,1472.1
1/24/2024 14:18,1472.15,1476.65,1472.05,1476
1/24/2024 14:21,1475.95,1477.95,1474.6,1474.95
1/24/2024 14:24,1474.9,1475.55,1474.3,1475
1/24/2024 14:27,1474.9,1475.7,1474.8,1475
1/24/2024 14:30,1474.8,1475.55,1474.4,1474.75
1/24/2024 14:33,1474.8,1484.7,1474.25,1484.25
1/24/2024 14:36,1484.3,1485.9,1481.45,1484.5
1/24/2024 14:39,1484.65,1486,1484,1484.55
1/24/2024 14:42,1484.5,1486,1483.1,1485.25
1/24/2024 14:45,1485.15,1485.6,1483.3,1484.1
1/24/2024 14:48,1483.6,1484.05,1478.2,1480.05
1/24/2024 14:51,1480.1,1480.95,1479.85,1480.05
1/24/2024 14:54,1480.1,1482.8,1479.95,1482.05
1/24/2024 14:57,1482,1484.95,1481.95,1484.6
1/24/2024 15:00,1483.75,1487.5,1482.8,1485.05
1/24/2024 15:03,1485,1488.2,1484.95,1486.75
1/24/2024 15:06,1486.8,1492.45,1486.8,1490.6
1/24/2024 15:09,1490.75,1493.2,1490.05,1492.9
1/24/2024 15:12,1492.85,1493.85,1491.8,1492.85
1/24/2024 15:15,1492.8,1495.7,1492.8,1495.1
1/24/2024 15:18,1495.05,1495.75,1494.8,1495.05
1/24/2024 15:21,1495,1495.7,1494.05,1495.15
1/24/2024 15:24,1495.05,1495.8,1494.05,1495
1/24/2024 15:27,1495.1,1495.8,1493.6,1495.45
1/25/2024 9:15,1490.85,1498.4,1490,1495.5
1/25/2024 9:18,1495.8,1500.85,1494.65,1500.75
1/25/2024 9:21,1500.35,1503.55,1500,1500.7
1/25/2024 9:24,1500.3,1501.65,1499.95,1501.35
1/25/2024 9:27,1501.5,1513.65,1501.2,1511.9
1/25/2024 9:30,1511.85,1515.65,1509.05,1509.05
1/25/2024 9:33,1509.3,1512.45,1508.2,1511.15
1/25/2024 9:36,1511.7,1515,1511,1513.95
1/25/2024 9:39,1513.75,1518.35,1513.6,1516.75
1/25/2024 9:42,1516.6,1517.1,1514.05,1515.75
1/25/2024 9:45,1515.95,1518,1515,1515.15
1/25/2024 9:48,1515.55,1517.5,1514.9,1515.3
1/25/2024 9:51,1515.2,1516.3,1514.65,1515.5
1/25/2024 9:54,1515.25,1516.3,1514,1514.6
1/25/2024 9:57,1514.4,1515.5,1512.15,1514.05
1/25/2024 10:00,1513.95,1515.15,1512.95,1514
1/25/2024 10:03,1513.95,1515.5,1513.3,1515.05
1/25/2024 10:06,1515.4,1517.45,1514.35,1516.75
1/25/2024 10:09,1517,1519.5,1516.65,1518.75
1/25/2024 10:12,1518.35,1518.85,1515.1,1515.55
1/25/2024 10:15,1515,1516.75,1514.25,1515
1/25/2024 10:18,1514.7,1514.7,1508.3,1508.85
1/25/2024 10:21,1508.8,1511.85,1506.35,1508.7
1/25/2024 10:24,1508.45,1511.15,1507.75,1508.1
1/25/2024 10:27,1508.45,1511.3,1508.05,1510.25
1/25/2024 10:30,1510.2,1510.25,1507.1,1507.75
1/25/2024 10:33,1507.95,1508.8,1502.25,1502.55
1/25/2024 10:36,1502.6,1507.35,1501.8,1507.35
1/25/2024 10:39,1506.5,1507.95,1505.8,1507.05
1/25/2024 10:42,1506.5,1507.85,1505.45,1506.85
1/25/2024 10:45,1506.95,1510.65,1506.7,1509.55
1/25/2024 10:48,1509.2,1510.45,1509,1509.95
1/25/2024 10:51,1510,1510.3,1509.2,1510.05
1/25/2024 10:54,1510,1510.55,1505,1508.4
1/25/2024 10:57,1508.55,1510.8,1508.45,1509.95
1/25/2024 11:00,1510.05,1511.85,1508.5,1510.05
1/25/2024 11:03,1510,1511.7,1509.25,1510.15
1/25/2024 11:06,1510,1510.35,1504.55,1505.9
1/25/2024 11:09,1505.7,1506.2,1504.5,1505.5
1/25/2024 11:12,1505.65,1505.75,1494.7,1495.75
1/25/2024 11:15,1496.55,1498.9,1495.75,1497.9
1/25/2024 11:18,1497.95,1499.85,1495.95,1499.4
1/25/2024 11:21,1499.5,1500.95,1497.25,1498.2
1/25/2024 11:24,1498.05,1499.4,1497.3,1497.45
1/25/2024 11:27,1497.3,1497.95,1495.8,1497.45
1/25/2024 11:30,1497.4,1499,1496.8,1498.15
1/25/2024 11:33,1498,1499.3,1496,1497.15
1/25/2024 11:36,1497.2,1502.6,1497.15,1501.1
1/25/2024 11:39,1501.35,1506.4,1500.1,1500.1
1/25/2024 11:42,1500.25,1501.2,1497.2,1498.55
1/25/2024 11:45,1498.6,1498.85,1496.8,1497.65
1/25/2024 11:48,1497.75,1498,1490.35,1491.2
1/25/2024 11:51,1491.15,1494.3,1490.95,1493.6
1/25/2024 11:54,1493.65,1495.85,1493.3,1495.45
1/25/2024 11:57,1495.5,1501.6,1495.45,1498.7
1/25/2024 12:00,1499.05,1503,1497.85,1503
1/25/2024 12:03,1502.95,1505,1502.7,1502.95
1/25/2024 12:06,1503.3,1505.6,1502.95,1505.55
1/25/2024 12:09,1505.45,1505.6,1502.65,1503.95
1/25/2024 12:12,1503.75,1504.2,1501,1502.3
1/25/2024 12:15,1502.35,1504,1501,1502.9
1/25/2024 12:18,1502.95,1504.15,1502.9,1503.5
1/25/2024 12:21,1503.6,1504.5,1501.75,1504.45
1/25/2024 12:24,1504.5,1505.8,1504.3,1504.75
1/25/2024 12:27,1504.8,1508.95,1504.75,1507.7
1/25/2024 12:30,1507.65,1508,1506.8,1507.85
1/25/2024 12:33,1507.8,1507.95,1504.95,1507.25
1/25/2024 12:36,1507.3,1507.9,1506.85,1507.75
1/25/2024 12:39,1507.85,1510,1507,1507
1/25/2024 12:42,1506.95,1507.05,1503.05,1503.5
1/25/2024 12:45,1503.7,1505.1,1503,1504.85
1/25/2024 12:48,1504.8,1506.6,1504,1504.4
1/25/2024 12:51,1504.45,1504.85,1503.95,1504.1
1/25/2024 12:54,1504.15,1504.7,1503.7,1504.25
1/25/2024 12:57,1504.2,1504.25,1499.75,1500.8
1/25/2024 13:00,1500.5,1502.6,1500,1502.3
1/25/2024 13:03,1502.2,1503.15,1500.85,1501.9
1/25/2024 13:06,1502,1502.4,1500,1500.05
1/25/2024 13:09,1500,1501.15,1499.7,1500.05
1/25/2024 13:12,1500,1502.85,1498.75,1500.05
1/25/2024 13:15,1500.45,1500.55,1499.6,1500.05
1/25/2024 13:18,1500,1501.9,1500,1501
1/25/2024 13:21,1501.05,1503.45,1500.45,1502.6
1/25/2024 13:24,1502.45,1503.45,1501.6,1501.9
1/25/2024 13:27,1502.05,1502.55,1501,1501.3
1/25/2024 13:30,1501.1,1501.95,1500,1501.7
1/25/2024 13:33,1501.65,1502.6,1500.55,1501
1/25/2024 13:36,1501.25,1503.1,1500.6,1502.95
1/25/2024 13:39,1502.75,1503.15,1501.25,1502.5
1/25/2024 13:42,1502.75,1504.35,1501.6,1503.7
1/25/2024 13:45,1503.9,1505.15,1502.8,1504.8
1/25/2024 13:48,1504.9,1505.4,1503.85,1504.8
1/25/2024 13:51,1504.9,1505.75,1503.65,1504.45
1/25/2024 13:54,1504.4,1505.55,1503,1505.2
1/25/2024 13:57,1505.35,1505.55,1503,1503.1
1/25/2024 14:00,1503.05,1504.6,1502.4,1504.3
1/25/2024 14:03,1504.25,1504.85,1502.9,1503.1
1/25/2024 14:06,1503,1503.7,1500.95,1500.95
1/25/2024 14:09,1501.05,1501.8,1499.65,1500.4
1/25/2024 14:12,1500.25,1500.95,1499.45,1500
1/25/2024 14:15,1499.45,1500.05,1494.3,1495.95
1/25/2024 14:18,1496.15,1498.05,1495.45,1497.75
1/25/2024 14:21,1497.7,1499.7,1497.4,1499.45
1/25/2024 14:24,1499.4,1502.55,1499.4,1502.05
1/25/2024 14:27,1501.95,1502.45,1501.5,1502.3
1/25/2024 14:30,1502.25,1504,1501.25,1502.1
1/25/2024 14:33,1502.2,1503,1500.3,1500.3
1/25/2024 14:36,1500.35,1502,1500,1501.65
1/25/2024 14:39,1501.55,1502.6,1500.6,1500.6
1/25/2024 14:42,1500.65,1502.15,1500.5,1501.7
1/25/2024 14:45,1501.75,1503.6,1501.7,1503.25
1/25/2024 14:48,1503.2,1503.35,1502.15,1503.05
1/25/2024 14:51,1503.1,1503.45,1501.3,1502
1/25/2024 14:54,1502.05,1504,1501.55,1503.75
1/25/2024 14:57,1503.85,1504.45,1503,1504.15
1/25/2024 15:00,1504.25,1508.6,1502.3,1508.25
1/25/2024 15:03,1508.1,1510.75,1507.2,1510.5
1/25/2024 15:06,1510.25,1512.3,1508.75,1512.05
1/25/2024 15:09,1511.45,1515.75,1511.45,1515
1/25/2024 15:12,1514.6,1516.4,1511.1,1512
1/25/2024 15:15,1511.55,1514.95,1510,1511.35
1/25/2024 15:18,1512.55,1515.8,1511.95,1512.7
1/25/2024 15:21,1513,1515.65,1512,1514.55
1/25/2024 15:24,1514.65,1514.65,1510.05,1511.35
1/25/2024 15:27,1511.95,1515.15,1505.75,1508.35
1/29/2024 9:15,1523.95,1523.95,1515.8,1518.9
1/29/2024 9:18,1518.75,1521.25,1516.4,1518.95
1/29/2024 9:21,1519.9,1524.9,1518.85,1524.9
1/29/2024 9:24,1525,1529.6,1524.95,1526.25
1/29/2024 9:27,1526.5,1528.5,1525,1525.2
1/29/2024 9:30,1525.9,1526,1524.5,1525.45
1/29/2024 9:33,1525.6,1532.4,1525.45,1530.45
1/29/2024 9:36,1530.15,1530.85,1525,1525.25
1/29/2024 9:39,1526,1528.4,1524,1525.45
1/29/2024 9:42,1525.8,1526.15,1522.4,1522.5
1/29/2024 9:45,1522.9,1524.1,1519.4,1519.45
1/29/2024 9:48,1520,1524.05,1519.8,1523.1
1/29/2024 9:51,1523.05,1524.3,1522.25,1523.6
1/29/2024 9:54,1524.15,1525,1523,1523.75
1/29/2024 9:57,1524,1527.4,1523.95,1525.5
1/29/2024 10:00,1525.9,1527.6,1523.75,1525.2
1/29/2024 10:03,1525.5,1526.55,1524.35,1525.5
1/29/2024 10:06,1525.85,1527.15,1523.95,1524.1
1/29/2024 10:09,1524.75,1525,1522.3,1522.8
1/29/2024 10:12,1522.2,1525,1522.2,1524.55
1/29/2024 10:15,1524.65,1527.95,1524.4,1527.15
1/29/2024 10:18,1528.1,1528.8,1525.8,1527.7
1/29/2024 10:21,1528.1,1530,1527.1,1529.45
1/29/2024 10:24,1528.8,1529.55,1527.4,1528.5
1/29/2024 10:27,1529.35,1529.7,1527.4,1528.4
1/29/2024 10:30,1529.3,1531.1,1526.65,1527.2
1/29/2024 10:33,1527.75,1528.85,1527,1527.15
1/29/2024 10:36,1527.65,1529.15,1526.5,1527.9
1/29/2024 10:39,1528.4,1531.6,1527.1,1531.25
1/29/2024 10:42,1530.7,1533,1530.1,1531
1/29/2024 10:45,1531.45,1534.8,1530.1,1534.75
1/29/2024 10:48,1534.9,1535.65,1533,1535.5
1/29/2024 10:51,1535,1535.65,1532.75,1533.6
1/29/2024 10:54,1533.9,1536.45,1532.15,1536.3
1/29/2024 10:57,1536.4,1536.7,1534.3,1535.8
1/29/2024 11:00,1535.85,1536.3,1535.25,1535.85
1/29/2024 11:03,1536.05,1537.7,1535.8,1536.5
1/29/2024 11:06,1536.55,1536.9,1534.6,1536.85
1/29/2024 11:09,1536.15,1536.95,1534.95,1536
1/29/2024 11:12,1536.05,1536.4,1534.4,1536
1/29/2024 11:15,1536.2,1536.55,1534.3,1535.85
1/29/2024 11:18,1535.5,1535.9,1530.05,1530.05
1/29/2024 11:21,1530.75,1530.75,1525.1,1525.75
1/29/2024 11:24,1525.9,1527.7,1525.2,1526.75
1/29/2024 11:27,1526.95,1530.65,1526.75,1530.3
1/29/2024 11:30,1530.35,1535,1530.35,1533.6
1/29/2024 11:33,1533.8,1534,1531.05,1533
1/29/2024 11:36,1533.05,1533.55,1531,1531.05
1/29/2024 11:39,1531.4,1533.2,1529.6,1531.8
1/29/2024 11:42,1531.3,1533.05,1530.55,1532.55
1/29/2024 11:45,1532.5,1532.5,1530.1,1531
1/29/2024 11:48,1531.1,1533.5,1531,1532.75
1/29/2024 11:51,1533.05,1533.4,1532.1,1533.3
1/29/2024 11:54,1533.6,1534.2,1531.25,1531.7
1/29/2024 11:57,1531.65,1533.05,1531.15,1532.95
1/29/2024 12:00,1533,1533.15,1530.55,1532.2
1/29/2024 12:03,1532.25,1533.55,1531.85,1533.2
1/29/2024 12:06,1533,1533.35,1530.95,1531.85
1/29/2024 12:09,1531.9,1532.4,1530.6,1532.4
1/29/2024 12:12,1532.45,1533.8,1531.95,1533.25
1/29/2024 12:15,1533.6,1535,1533.55,1534.9
1/29/2024 12:18,1534.85,1537.2,1534.5,1536.95
1/29/2024 12:21,1536.5,1537.5,1535.9,1536.5
1/29/2024 12:24,1536.6,1537.1,1533.35,1534.1
1/29/2024 12:27,1534.05,1536.1,1534,1535
1/29/2024 12:30,1534.8,1535.3,1534.2,1534.7
1/29/2024 12:33,1534.3,1535.8,1533.5,1534.6
1/29/2024 12:36,1534.95,1535.55,1534.3,1534.7
1/29/2024 12:39,1534.65,1535.75,1533.2,1533.7
1/29/2024 12:42,1533.5,1535.5,1533.45,1534.75
1/29/2024 12:45,1534.6,1535.2,1533.65,1533.95
1/29/2024 12:48,1534.45,1534.95,1533.35,1533.45
1/29/2024 12:51,1533.5,1534.6,1532.95,1532.95
1/29/2024 12:54,1532.9,1534.4,1532.75,1533.75
1/29/2024 12:57,1533.6,1534,1532.15,1534
1/29/2024 13:00,1534.05,1535.15,1530.65,1531.65
1/29/2024 13:03,1531.2,1532.7,1531.05,1532.1
1/29/2024 13:06,1532,1532.3,1526.25,1527.05
1/29/2024 13:09,1527.55,1529.2,1527.1,1529.2
1/29/2024 13:12,1529.05,1530.3,1528.3,1529.35
1/29/2024 13:15,1529.1,1530,1528.5,1529.2
1/29/2024 13:18,1529.1,1529.55,1527.05,1528.45
1/29/2024 13:21,1528.05,1529.6,1527.1,1528.85
1/29/2024 13:24,1528.1,1529.8,1527.5,1528.25
1/29/2024 13:27,1528.2,1528.7,1527.65,1528.65
1/29/2024 13:30,1528.15,1528.45,1524.8,1526
1/29/2024 13:33,1525.6,1527.3,1525,1527.15
1/29/2024 13:36,1527.1,1529.9,1527.05,1529.15
