Unnamed: 0,datetime,open,high,low,close
0,2024-01-23 09:15:00,1468.0,1472.1,1462.7,1463.9
1,2024-01-23 09:30:00,1463.75,1464.85,1456.7,1459.2
2,2024-01-23 09:45:00,1459.25,1461.05,1445.3,1449.45
3,2024-01-23 10:00:00,1449.4,1450.6,1446.9,1447.35
4,2024-01-23 10:15:00,1447.05,1449.35,1440.1,1440.5
5,2024-01-23 10:30:00,1440.4,1446.5,1440.0,1442.25
6,2024-01-23 10:45:00,1442.35,1446.3,1440.45,1442.3
7,2024-01-23 11:00:00,1442.5,1445.4,1440.05,1443.55
8,2024-01-23 11:15:00,1443.5,1445.0,1439.3,1444.85
9,2024-01-23 11:30:00,1444.95,1445.5,1429.7,1430.05
10,2024-01-23 11:45:00,1430.0,1433.45,1425.1,1429.4
11,2024-01-23 12:00:00,1429.65,1430.0,1425.0,1427.1
12,2024-01-23 12:15:00,1427.0,1434.0,1427.0,1433.5
13,2024-01-23 12:30:00,1433.35,1435.35,1431.5,1433.0
14,2024-01-23 12:45:00,1433.3,1436.35,1431.25,1432.25
15,2024-01-23 13:00:00,1432.2,1435.0,1431.75,1433.6
16,2024-01-23 13:15:00,1434.0,1435.4,1430.8,1431.75
17,2024-01-23 13:30:00,1431.8,1437.3,1431.5,1437.15
18,2024-01-23 13:45:00,1437.1,1440.5,1436.35,1438.7
19,2024-01-23 14:00:00,1438.5,1440.25,1434.4,1438.05
20,2024-01-23 14:15:00,1438.2,1438.6,1430.5,1431.75
21,2024-01-23 14:30:00,1432.25,1432.8,1430.0,1430.05
22,2024-01-23 14:45:00,1430.0,1432.1,1427.8,1427.8
23,2024-01-23 15:00:00,1428.3,1429.2,1425.1,1425.65
24,2024-01-23 15:15:00,1425.7,1431.45,1425.1,1431.45
25,2024-01-24 09:15:00,1383.15,1433.75,1383.15,1426.35
26,2024-01-24 09:30:00,1426.8,1437.45,1425.25,1432.95
27,2024-01-24 09:45:00,1433.5,1441.5,1432.1,1441.0
28,2024-01-24 10:00:00,1440.95,1443.7,1437.25,1441.35
29,2024-01-24 10:15:00,1441.4,1448.7,1441.3,1445.6
30,2024-01-24 10:30:00,1445.65,1452.0,1445.05,1448.4
31,2024-01-24 10:45:00,1448.55,1449.3,1442.3,1442.5
32,2024-01-24 11:00:00,1442.7,1443.3,1439.0,1441.25
33,2024-01-24 11:15:00,1441.2,1444.7,1436.2,1436.85
34,2024-01-24 11:30:00,1436.8,1444.6,1432.25,1441.9
35,2024-01-24 11:45:00,1441.85,1450.8,1439.0,1443.55
36,2024-01-24 12:00:00,1443.5,1446.3,1437.0,1438.35
37,2024-01-24 12:15:00,1438.4,1446.0,1438.15,1443.9
38,2024-01-24 12:30:00,1443.8,1446.15,1439.0,1439.2
39,2024-01-24 12:45:00,1439.3,1445.55,1439.3,1443.75
40,2024-01-24 13:00:00,1443.8,1450.9,1443.25,1447.2
41,2024-01-24 13:15:00,1447.4,1451.0,1444.25,1448.3
42,2024-01-24 13:30:00,1448.45,1449.65,1447.0,1447.7
43,2024-01-24 13:45:00,1447.85,1448.2,1443.0,1444.45
44,2024-01-24 14:00:00,1444.5,1448.0,1443.3,1444.35
45,2024-01-24 14:15:00,1444.3,1446.8,1443.0,1444.75
46,2024-01-24 14:30:00,1444.7,1455.6,1444.25,1455.5
47,2024-01-24 14:45:00,1455.75,1458.4,1451.45,1458.4
48,2024-01-24 15:00:00,1458.3,1458.4,1453.45,1456.05
49,2024-01-24 15:15:00,1456.0,1458.3,1454.1,1455.9
50,2024-01-25 09:15:00,1453.75,1453.85,1443.4,1449.3
51,2024-01-25 09:30:00,1449.35,1449.75,1442.15,1443.5
52,2024-01-25 09:45:00,1443.05,1444.95,1440.6,1442.4
53,2024-01-25 10:00:00,1441.9,1443.3,1437.0,1439.0
54,2024-01-25 10:15:00,1439.05,1439.25,1433.2,1438.5
55,2024-01-25 10:30:00,1438.6,1439.65,1432.3,1434.9
56,2024-01-25 10:45:00,1434.95,1436.35,1432.3,1434.1
57,2024-01-25 11:00:00,1434.05,1435.45,1431.05,1433.85
58,2024-01-25 11:15:00,1433.9,1435.8,1432.95,1433.6
59,2024-01-25 11:30:00,1433.85,1434.95,1431.0,1432.4
60,2024-01-25 11:45:00,1432.55,1432.55,1426.1,1428.0
61,2024-01-25 12:00:00,1427.55,1429.0,1425.25,1427.3
62,2024-01-25 12:15:00,1427.15,1428.1,1425.5,1426.75
63,2024-01-25 12:30:00,1426.8,1428.9,1426.05,1428.05
64,2024-01-25 12:45:00,1428.0,1428.25,1425.1,1425.5
65,2024-01-25 13:00:00,1426.0,1427.35,1424.55,1426.3
66,2024-01-25 13:15:00,1425.95,1426.4,1420.2,1420.4
67,2024-01-25 13:30:00,1420.2,1423.3,1419.4,1422.7
68,2024-01-25 13:45:00,1422.8,1429.0,1422.7,1428.0
69,2024-01-25 14:00:00,1427.6,1429.9,1424.7,1428.0
70,2024-01-25 14:15:00,1427.7,1429.15,1424.4,1425.85
71,2024-01-25 14:30:00,1426.0,1428.5,1425.85,1427.95
72,2024-01-25 14:45:00,1428.0,1429.85,1426.85,1428.95
73,2024-01-25 15:00:00,1429.0,1436.6,1428.75,1436.1
74,2024-01-25 15:15:00,1435.95,1443.3,1435.1,1441.05
75,2024-01-29 09:15:00,1451.7,1462.45,1450.0,1454.7
76,2024-01-29 09:30:00,1454.6,1455.7,1452.25,1453.2
77,2024-01-29 09:45:00,1453.3,1454.0,1448.5,1452.15
78,2024-01-29 10:00:00,1452.2,1452.5,1450.65,1451.95
79,2024-01-29 10:15:00,1451.9,1456.25,1451.6,1453.0
80,2024-01-29 10:30:00,1453.3,1453.85,1451.15,1451.4
81,2024-01-29 10:45:00,1451.75,1452.7,1451.0,1451.3
82,2024-01-29 11:00:00,1451.25,1454.0,1451.0,1452.95
83,2024-01-29 11:15:00,1453.0,1453.85,1445.95,1450.6
84,2024-01-29 11:30:00,1450.65,1452.9,1449.7,1452.45
85,2024-01-29 11:45:00,1452.35,1455.0,1452.2,1453.65
86,2024-01-29 12:00:00,1453.5,1455.0,1453.05,1454.85
87,2024-01-29 12:15:00,1454.8,1455.3,1452.55,1454.75
88,2024-01-29 12:30:00,1454.8,1455.95,1454.0,1455.35
89,2024-01-29 12:45:00,1455.25,1458.2,1454.1,1457.25
90,2024-01-29 13:00:00,1457.55,1460.45,1456.65,1460.0
91,2024-01-29 13:15:00,1460.1,1460.55,1457.0,1457.7
92,2024-01-29 13:30:00,1457.8,1457.8,1453.25,1454.2
93,2024-01-29 13:45:00,1454.0,1457.3,1453.5,1454.8
94,2024-01-29 14:00:00,1454.75,1456.5,1450.25,1451.5
95,2024-01-29 14:15:00,1451.75,1452.6,1450.45,1450.8
96,2024-01-29 14:30:00,1450.75,1455.05,1449.7,1454.65
97,2024-01-29 14:45:00,1454.4,1455.5,1449.35,1450.15
98,2024-01-29 15:00:00,1450.1,1456.4,1448.45,1455.9
99,2024-01-29 15:15:00,1455.75,1458.25,1454.55,1454.55
100,2024-01-30 09:15:00,1453.4,1463.2,1451.0,1451.7
101,2024-01-30 09:30:00,1451.9,1455.75,1450.0,1450.55
102,2024-01-30 09:45:00,1450.6,1451.0,1445.95,1449.0
103,2024-01-30 10:00:00,1449.15,1450.75,1447.1,1450.05
104,2024-01-30 10:15:00,1450.0,1450.75,1448.05,1448.45
105,2024-01-30 10:30:00,1448.7,1449.65,1447.65,1448.35
106,2024-01-30 10:45:00,1448.4,1449.0,1446.55,1447.65
107,2024-01-30 11:00:00,1447.75,1449.2,1443.15,1444.5
108,2024-01-30 11:15:00,1444.55,1447.0,1443.4,1446.7
109,2024-01-30 11:30:00,1446.65,1446.75,1444.85,1445.5
110,2024-01-30 11:45:00,1445.65,1448.3,1444.75,1447.95
111,2024-01-30 12:00:00,1448.05,1448.1,1445.0,1445.6
112,2024-01-30 12:15:00,1445.05,1446.0,1444.0,1445.75
113,2024-01-30 12:30:00,1445.1,1445.65,1442.0,1442.3
