datetime,symbol,open,high,low,close,volume
2023-05-03 09:15:00,NSE:INFY,1265.25,1269.0,1262.1,1266.55,984380.0
2023-05-03 09:45:00,NSE:INFY,1266.55,1271.6,1265.5,1271.25,464064.0
2023-05-03 10:15:00,NSE:INFY,1271.25,1272.5,1269.05,1271.0,326147.0
2023-05-03 10:45:00,NSE:INFY,1271.0,1272.4,1270.0,1270.05,378176.0
2023-05-03 11:15:00,NSE:INFY,1270.0,1270.4,1268.0,1268.55,366888.0
2023-05-03 11:45:00,NSE:INFY,1268.55,1270.25,1268.4,1269.1,293295.0
2023-05-03 12:15:00,NSE:INFY,1269.0,1270.3,1268.4,1269.05,391741.0
2023-05-03 12:45:00,NSE:INFY,1269.0,1270.1,1265.0,1266.0,337449.0
2023-05-03 13:15:00,NSE:INFY,1266.05,1269.0,1265.5,1268.3,306189.0
2023-05-03 13:45:00,NSE:INFY,1268.3,1268.9,1264.55,1266.75,375333.0
2023-05-03 14:15:00,NSE:INFY,1266.8,1268.15,1265.3,1266.9,270766.0
2023-05-03 14:45:00,NSE:INFY,1266.85,1270.4,1266.25,1270.1,490595.0
2023-05-03 15:15:00,NSE:INFY,1270.1,1271.4,1267.5,1268.25,479458.0
2023-05-04 09:15:00,NSE:INFY,1268.2,1272.15,1262.5,1264.85,597270.0
2023-05-04 09:45:00,NSE:INFY,1264.85,1269.0,1264.5,1266.35,325051.0
2023-05-04 10:15:00,NSE:INFY,1266.0,1268.5,1265.6,1268.3,175261.0
2023-05-04 10:45:00,NSE:INFY,1267.95,1268.8,1266.6,1268.4,198063.0
2023-05-04 11:15:00,NSE:INFY,1268.4,1273.9,1268.0,1272.7,303825.0
2023-05-04 11:45:00,NSE:INFY,1272.7,1272.85,1270.15,1272.75,283928.0
2023-05-04 12:15:00,NSE:INFY,1272.75,1273.5,1272.0,1272.25,221257.0
2023-05-04 12:45:00,NSE:INFY,1272.05,1274.9,1269.7,1274.0,513128.0
2023-05-04 13:15:00,NSE:INFY,1274.4,1275.25,1271.35,1273.75,459540.0
2023-05-04 13:45:00,NSE:INFY,1273.75,1275.0,1272.0,1272.5,381990.0
2023-05-04 14:15:00,NSE:INFY,1272.5,1274.0,1271.5,1273.1,196895.0
2023-05-04 14:45:00,NSE:INFY,1273.5,1275.8,1273.0,1273.95,466220.0
2023-05-04 15:15:00,NSE:INFY,1273.9,1274.2,1272.0,1272.6,361503.0
2023-05-05 09:15:00,NSE:INFY,1272.15,1275.8,1267.2,1269.65,869711.0
2023-05-05 09:45:00,NSE:INFY,1269.1,1270.0,1268.5,1268.65,249990.0
2023-05-05 10:15:00,NSE:INFY,1268.65,1268.85,1265.25,1267.8,323047.0
2023-05-05 10:45:00,NSE:INFY,1267.75,1268.85,1262.65,1265.2,443633.0
2023-05-05 11:15:00,NSE:INFY,1265.3,1265.5,1254.25,1256.05,551765.0
2023-05-05 11:45:00,NSE:INFY,1256.0,1257.5,1254.3,1257.1,299979.0
2023-05-05 12:15:00,NSE:INFY,1257.1,1259.45,1255.65,1258.0,292369.0
2023-05-05 12:45:00,NSE:INFY,1258.0,1263.55,1257.05,1263.5,370473.0
2023-05-05 13:15:00,NSE:INFY,1263.5,1263.95,1260.6,1263.3,308625.0
2023-05-05 13:45:00,NSE:INFY,1263.25,1264.4,1260.05,1262.95,414634.0
2023-05-05 14:15:00,NSE:INFY,1262.95,1263.85,1259.4,1260.75,335859.0
2023-05-05 14:45:00,NSE:INFY,1260.7,1261.0,1257.5,1260.0,458996.0
2023-05-05 15:15:00,NSE:INFY,1260.0,1260.45,1257.0,1260.15,398419.0
2023-05-08 09:15:00,NSE:INFY,1261.05,1262.35,1255.2,1257.5,728970.0
2023-05-08 09:45:00,NSE:INFY,1257.35,1261.25,1257.1,1260.5,261398.0
2023-05-08 10:15:00,NSE:INFY,1260.55,1265.8,1260.0,1263.25,376404.0
2023-05-08 10:45:00,NSE:INFY,1263.95,1264.5,1260.2,1263.3,205862.0
2023-05-08 11:15:00,NSE:INFY,1263.0,1265.6,1262.7,1263.55,248178.0
2023-05-08 11:45:00,NSE:INFY,1263.55,1267.65,1263.55,1267.2,279268.0
2023-05-08 12:15:00,NSE:INFY,1267.2,1268.0,1266.25,1266.65,225657.0
2023-05-08 12:45:00,NSE:INFY,1266.65,1268.7,1266.1,1266.7,223726.0
2023-05-08 13:15:00,NSE:INFY,1266.7,1269.95,1266.5,1269.0,327015.0
2023-05-08 13:45:00,NSE:INFY,1268.95,1270.3,1268.7,1269.15,334268.0
2023-05-08 14:15:00,NSE:INFY,1269.2,1270.1,1264.55,1265.05,572609.0
2023-05-08 14:45:00,NSE:INFY,1265.0,1266.15,1264.65,1265.05,925095.0
2023-05-08 15:15:00,NSE:INFY,1265.05,1267.9,1265.0,1266.5,533880.0
2023-05-09 09:15:00,NSE:INFY,1269.95,1269.95,1260.7,1264.85,646743.0
2023-05-09 09:45:00,NSE:INFY,1264.55,1268.3,1264.55,1268.05,346519.0
2023-05-09 10:15:00,NSE:INFY,1268.4,1269.65,1268.0,1269.05,235302.0
2023-05-09 10:45:00,NSE:INFY,1269.05,1272.0,1269.0,1270.0,233537.0
2023-05-09 11:15:00,NSE:INFY,1270.05,1270.85,1269.0,1270.5,357952.0
2023-05-09 11:45:00,NSE:INFY,1270.65,1271.25,1269.7,1271.15,239888.0
2023-05-09 12:15:00,NSE:INFY,1271.15,1271.2,1270.0,1270.25,193681.0
2023-05-09 12:45:00,NSE:INFY,1270.25,1270.8,1267.6,1269.15,360770.0
2023-05-09 13:15:00,NSE:INFY,1269.2,1269.85,1267.3,1267.3,210166.0
2023-05-09 13:45:00,NSE:INFY,1267.45,1270.0,1266.75,1267.35,500671.0
2023-05-09 14:15:00,NSE:INFY,1267.4,1269.5,1266.9,1269.4,384850.0
2023-05-09 14:45:00,NSE:INFY,1269.4,1270.65,1268.6,1270.35,711015.0
2023-05-09 15:15:00,NSE:INFY,1270.35,1272.0,1270.0,1271.55,528490.0
2023-05-10 09:15:00,NSE:INFY,1275.0,1275.65,1262.2,1263.8,705287.0
2023-05-10 09:45:00,NSE:INFY,1263.5,1265.75,1263.0,1264.85,383505.0
2023-05-10 10:15:00,NSE:INFY,1264.85,1266.0,1264.0,1264.05,345217.0
2023-05-10 10:45:00,NSE:INFY,1264.0,1266.3,1264.0,1265.2,443170.0
2023-05-10 11:15:00,NSE:INFY,1265.2,1266.4,1264.35,1265.15,406326.0
2023-05-10 11:45:00,NSE:INFY,1265.15,1266.4,1262.95,1262.95,350984.0
2023-05-10 12:15:00,NSE:INFY,1263.1,1263.75,1262.0,1262.6,417053.0
2023-05-10 12:45:00,NSE:INFY,1262.65,1266.15,1262.15,1264.6,416995.0
2023-05-10 13:15:00,NSE:INFY,1264.7,1264.8,1261.0,1262.9,404608.0
2023-05-10 13:45:00,NSE:INFY,1262.9,1264.8,1261.15,1262.4,486620.0
2023-05-10 14:15:00,NSE:INFY,1262.4,1264.9,1261.05,1261.05,409431.0
2023-05-10 14:45:00,NSE:INFY,1261.1,1262.7,1259.15,1262.55,829358.0
2023-05-10 15:15:00,NSE:INFY,1262.55,1265.95,1262.0,1265.0,893161.0
2023-05-11 09:15:00,NSE:INFY,1271.0,1275.9,1269.0,1270.6,983344.0
2023-05-11 09:45:00,NSE:INFY,1270.55,1271.0,1267.0,1267.45,349728.0
2023-05-11 10:15:00,NSE:INFY,1267.55,1269.15,1264.0,1264.1,687527.0
2023-05-11 10:45:00,NSE:INFY,1264.2,1267.25,1263.7,1265.4,431068.0
2023-05-11 11:15:00,NSE:INFY,1265.25,1266.85,1265.0,1265.7,389443.0
2023-05-11 11:45:00,NSE:INFY,1265.65,1267.0,1264.25,1265.2,527391.0
2023-05-11 12:15:00,NSE:INFY,1265.2,1266.5,1265.0,1265.05,285855.0
2023-05-11 12:45:00,NSE:INFY,1265.0,1265.05,1262.2,1263.5,288578.0
2023-05-11 13:15:00,NSE:INFY,1263.35,1264.35,1261.2,1262.55,432035.0
2023-05-11 13:45:00,NSE:INFY,1262.55,1263.6,1261.0,1262.25,425227.0
2023-05-11 14:15:00,NSE:INFY,1262.05,1263.2,1258.85,1259.0,516114.0
2023-05-11 14:45:00,NSE:INFY,1259.05,1260.2,1254.55,1254.7,827096.0
2023-05-11 15:15:00,NSE:INFY,1255.0,1259.3,1253.05,1257.2,713533.0
2023-05-12 09:15:00,NSE:INFY,1253.2,1256.0,1239.05,1244.0,1648956.0
2023-05-12 09:45:00,NSE:INFY,1244.0,1247.0,1242.65,1246.1,522610.0
2023-05-12 10:15:00,NSE:INFY,1246.15,1247.8,1244.9,1246.35,377989.0
2023-05-12 10:45:00,NSE:INFY,1246.3,1250.35,1245.8,1250.15,587641.0
2023-05-12 11:15:00,NSE:INFY,1250.0,1251.25,1248.25,1249.8,512015.0
2023-05-12 11:45:00,NSE:INFY,1249.75,1250.4,1248.15,1249.35,417336.0
2023-05-12 12:15:00,NSE:INFY,1249.5,1251.1,1248.9,1250.0,405525.0
2023-05-12 12:45:00,NSE:INFY,1250.05,1250.9,1248.5,1248.95,407018.0
2023-05-12 13:15:00,NSE:INFY,1248.95,1250.45,1247.35,1249.1,593792.0
2023-05-12 13:45:00,NSE:INFY,1249.1,1250.15,1248.0,1249.45,618834.0
2023-05-12 14:15:00,NSE:INFY,1249.45,1249.6,1245.55,1249.05,485033.0
2023-05-12 14:45:00,NSE:INFY,1249.05,1250.65,1244.45,1245.25,1062842.0
2023-05-12 15:15:00,NSE:INFY,1245.25,1247.0,1244.0,1247.0,607470.0
2023-05-15 09:15:00,NSE:INFY,1248.0,1258.5,1245.65,1255.45,589096.0
2023-05-15 09:45:00,NSE:INFY,1255.45,1262.0,1255.05,1261.1,416773.0
