datetime,symbol,open,high,low,close,volume
2023-05-03 09:15:00,NSE:ADANIPORTS,674.2,684.1,673.4,683.6,675153.0
2023-05-03 09:45:00,NSE:ADANIPORTS,683.5,684.85,681.55,682.25,414536.0
2023-05-03 10:15:00,NSE:ADANIPORTS,682.25,682.65,681.05,682.5,268519.0
2023-05-03 10:45:00,NSE:ADANIPORTS,682.65,684.0,677.35,677.45,723569.0
2023-05-03 11:15:00,NSE:ADANIPORTS,677.6,679.15,676.25,678.15,222238.0
2023-05-03 11:45:00,NSE:ADANIPORTS,678.05,678.35,676.75,677.5,95716.0
2023-05-03 12:15:00,NSE:ADANIPORTS,677.3,678.3,676.4,677.3,94282.0
2023-05-03 12:45:00,NSE:ADANIPORTS,677.05,677.75,673.35,673.95,213043.0
2023-05-03 13:15:00,NSE:ADANIPORTS,673.65,673.8,656.75,659.0,1038395.0
2023-05-03 13:45:00,NSE:ADANIPORTS,659.1,670.45,658.4,669.3,824366.0
2023-05-03 14:15:00,NSE:ADANIPORTS,669.3,672.35,668.65,670.25,415315.0
2023-05-03 14:45:00,NSE:ADANIPORTS,670.25,671.0,668.05,670.0,315129.0
2023-05-03 15:15:00,NSE:ADANIPORTS,669.95,671.2,667.05,668.0,330345.0
2023-05-04 09:15:00,NSE:ADANIPORTS,669.65,677.15,667.7,668.85,1575860.0
2023-05-04 09:45:00,NSE:ADANIPORTS,668.75,671.75,668.65,669.25,346215.0
2023-05-04 10:15:00,NSE:ADANIPORTS,669.25,673.15,668.2,669.3,399668.0
2023-05-04 10:45:00,NSE:ADANIPORTS,669.05,672.1,669.0,670.7,243846.0
2023-05-04 11:15:00,NSE:ADANIPORTS,670.65,672.1,668.6,670.8,217549.0
2023-05-04 11:45:00,NSE:ADANIPORTS,670.45,670.8,669.0,669.65,200464.0
2023-05-04 12:15:00,NSE:ADANIPORTS,669.5,677.75,669.5,674.25,468562.0
2023-05-04 12:45:00,NSE:ADANIPORTS,674.25,675.1,673.0,674.5,136676.0
2023-05-04 13:15:00,NSE:ADANIPORTS,674.6,677.5,674.45,677.05,221386.0
2023-05-04 13:45:00,NSE:ADANIPORTS,677.05,677.7,675.0,677.35,203972.0
2023-05-04 14:15:00,NSE:ADANIPORTS,677.1,678.1,675.8,677.15,200367.0
2023-05-04 14:45:00,NSE:ADANIPORTS,677.05,680.95,677.0,678.95,440040.0
2023-05-04 15:15:00,NSE:ADANIPORTS,678.95,682.0,678.55,680.15,462307.0
2023-05-05 09:15:00,NSE:ADANIPORTS,680.15,683.85,677.5,680.65,519407.0
2023-05-05 09:45:00,NSE:ADANIPORTS,680.55,682.7,678.3,681.8,1202166.0
2023-05-05 10:15:00,NSE:ADANIPORTS,681.8,685.95,681.5,683.8,419552.0
2023-05-05 10:45:00,NSE:ADANIPORTS,683.9,684.85,681.5,682.3,212299.0
2023-05-05 11:15:00,NSE:ADANIPORTS,682.4,690.65,681.4,689.8,721793.0
2023-05-05 11:45:00,NSE:ADANIPORTS,689.75,692.45,686.45,690.7,405680.0
2023-05-05 12:15:00,NSE:ADANIPORTS,690.7,690.95,687.25,687.5,235738.0
2023-05-05 12:45:00,NSE:ADANIPORTS,687.3,691.0,686.75,690.9,248776.0
2023-05-05 13:15:00,NSE:ADANIPORTS,690.9,693.6,689.05,689.2,280192.0
2023-05-05 13:45:00,NSE:ADANIPORTS,689.2,690.0,684.55,686.85,288710.0
2023-05-05 14:15:00,NSE:ADANIPORTS,687.0,687.45,684.0,684.6,134883.0
2023-05-05 14:45:00,NSE:ADANIPORTS,684.9,685.9,683.1,684.8,220169.0
2023-05-05 15:15:00,NSE:ADANIPORTS,684.8,684.85,682.0,682.0,290779.0
2023-05-08 09:15:00,NSE:ADANIPORTS,684.0,686.6,678.6,684.5,531691.0
2023-05-08 09:45:00,NSE:ADANIPORTS,684.5,686.5,679.5,681.1,922416.0
2023-05-08 10:15:00,NSE:ADANIPORTS,681.0,685.65,679.15,684.8,211023.0
2023-05-08 10:45:00,NSE:ADANIPORTS,684.8,689.4,684.35,688.3,315690.0
2023-05-08 11:15:00,NSE:ADANIPORTS,688.4,690.65,687.2,688.6,252542.0
2023-05-08 11:45:00,NSE:ADANIPORTS,688.9,690.5,687.4,688.0,126483.0
2023-05-08 12:15:00,NSE:ADANIPORTS,687.9,690.25,687.6,688.5,173898.0
2023-05-08 12:45:00,NSE:ADANIPORTS,688.45,689.0,686.7,687.8,120220.0
2023-05-08 13:15:00,NSE:ADANIPORTS,687.75,687.85,685.1,686.45,145837.0
2023-05-08 13:45:00,NSE:ADANIPORTS,686.45,687.0,684.7,685.35,181792.0
2023-05-08 14:15:00,NSE:ADANIPORTS,685.2,685.5,683.35,684.8,208297.0
2023-05-08 14:45:00,NSE:ADANIPORTS,684.7,685.75,684.0,684.75,217702.0
2023-05-08 15:15:00,NSE:ADANIPORTS,684.7,686.35,684.35,685.9,253245.0
2023-05-09 09:15:00,NSE:ADANIPORTS,686.0,694.75,684.5,691.65,706999.0
2023-05-09 09:45:00,NSE:ADANIPORTS,691.45,693.4,689.3,692.9,299348.0
2023-05-09 10:15:00,NSE:ADANIPORTS,692.9,695.9,692.1,693.3,347941.0
2023-05-09 10:45:00,NSE:ADANIPORTS,693.0,695.65,692.95,695.2,213424.0
2023-05-09 11:15:00,NSE:ADANIPORTS,695.2,695.8,691.35,693.25,410084.0
2023-05-09 11:45:00,NSE:ADANIPORTS,693.25,693.45,691.15,691.75,214794.0
2023-05-09 12:15:00,NSE:ADANIPORTS,692.3,694.35,691.95,694.0,196695.0
2023-05-09 12:45:00,NSE:ADANIPORTS,693.85,693.85,690.05,692.2,268601.0
2023-05-09 13:15:00,NSE:ADANIPORTS,692.2,693.25,690.45,692.3,191011.0
2023-05-09 13:45:00,NSE:ADANIPORTS,693.0,693.3,686.05,690.0,496855.0
2023-05-09 14:15:00,NSE:ADANIPORTS,690.0,691.65,689.2,690.25,149738.0
2023-05-09 14:45:00,NSE:ADANIPORTS,690.05,691.9,689.55,691.5,227961.0
2023-05-09 15:15:00,NSE:ADANIPORTS,691.75,692.0,689.0,689.45,300880.0
2023-05-10 09:15:00,NSE:ADANIPORTS,690.85,692.4,685.55,688.5,469399.0
2023-05-10 09:45:00,NSE:ADANIPORTS,688.5,690.15,686.65,689.95,206685.0
2023-05-10 10:15:00,NSE:ADANIPORTS,689.85,691.9,689.5,690.55,152015.0
2023-05-10 10:45:00,NSE:ADANIPORTS,690.8,690.8,688.6,690.3,90427.0
2023-05-10 11:15:00,NSE:ADANIPORTS,690.3,691.0,689.1,690.9,68912.0
2023-05-10 11:45:00,NSE:ADANIPORTS,691.0,691.45,689.5,690.3,68880.0
2023-05-10 12:15:00,NSE:ADANIPORTS,690.0,690.8,689.6,690.7,44627.0
2023-05-10 12:45:00,NSE:ADANIPORTS,690.65,690.7,689.5,689.7,34383.0
2023-05-10 13:15:00,NSE:ADANIPORTS,689.85,690.45,687.55,689.8,95827.0
2023-05-10 13:45:00,NSE:ADANIPORTS,689.65,690.6,688.5,690.15,70611.0
2023-05-10 14:15:00,NSE:ADANIPORTS,690.3,690.35,687.0,689.0,109905.0
2023-05-10 14:45:00,NSE:ADANIPORTS,689.05,691.2,688.25,690.9,212764.0
2023-05-10 15:15:00,NSE:ADANIPORTS,690.9,692.0,690.0,690.5,164795.0
2023-05-11 09:15:00,NSE:ADANIPORTS,693.0,703.65,692.25,700.25,975796.0
2023-05-11 09:45:00,NSE:ADANIPORTS,700.5,700.7,696.2,698.55,278020.0
2023-05-11 10:15:00,NSE:ADANIPORTS,698.25,701.0,697.55,699.9,223765.0
2023-05-11 10:45:00,NSE:ADANIPORTS,699.75,702.0,697.95,700.3,295202.0
2023-05-11 11:15:00,NSE:ADANIPORTS,700.3,714.0,700.0,708.25,1558711.0
2023-05-11 11:45:00,NSE:ADANIPORTS,708.45,711.0,707.5,709.95,377125.0
2023-05-11 12:15:00,NSE:ADANIPORTS,709.9,711.5,707.85,710.0,278493.0
2023-05-11 12:45:00,NSE:ADANIPORTS,710.0,710.8,708.05,708.85,313653.0
2023-05-11 13:15:00,NSE:ADANIPORTS,708.8,711.8,708.75,711.5,246894.0
2023-05-11 13:45:00,NSE:ADANIPORTS,711.5,712.8,707.0,708.25,313110.0
2023-05-11 14:15:00,NSE:ADANIPORTS,708.0,710.45,707.5,709.3,237599.0
2023-05-11 14:45:00,NSE:ADANIPORTS,709.3,709.85,705.8,709.0,490175.0
2023-05-11 15:15:00,NSE:ADANIPORTS,709.0,709.7,707.7,708.0,383756.0
2023-05-12 09:15:00,NSE:ADANIPORTS,711.05,711.65,696.5,700.4,651753.0
2023-05-12 09:45:00,NSE:ADANIPORTS,700.6,706.45,698.6,704.2,633423.0
2023-05-12 10:15:00,NSE:ADANIPORTS,704.45,705.9,702.25,705.85,149622.0
2023-05-12 10:45:00,NSE:ADANIPORTS,705.5,706.4,700.1,701.45,393236.0
2023-05-12 11:15:00,NSE:ADANIPORTS,701.25,701.55,695.05,697.0,344197.0
2023-05-12 11:45:00,NSE:ADANIPORTS,697.25,701.0,696.25,700.0,258597.0
2023-05-12 12:15:00,NSE:ADANIPORTS,700.0,700.75,699.05,699.6,90814.0
2023-05-12 12:45:00,NSE:ADANIPORTS,699.35,703.05,698.6,700.3,200961.0
2023-05-12 13:15:00,NSE:ADANIPORTS,700.5,702.55,700.25,701.35,83990.0
2023-05-12 13:45:00,NSE:ADANIPORTS,701.35,701.9,698.1,700.65,188043.0
2023-05-12 14:15:00,NSE:ADANIPORTS,700.5,701.15,697.0,698.75,162950.0
2023-05-12 14:45:00,NSE:ADANIPORTS,698.75,701.2,698.5,700.0,410355.0
2023-05-12 15:15:00,NSE:ADANIPORTS,700.0,701.6,698.95,699.9,447055.0
2023-05-15 09:15:00,NSE:ADANIPORTS,698.1,701.7,687.5,692.35,678223.0
2023-05-15 09:45:00,NSE:ADANIPORTS,692.05,698.0,692.0,695.0,267011.0
2023-05-15 10:15:00,NSE:ADANIPORTS,695.0,695.3,692.25,694.55,138120.0
2023-05-15 10:45:00,NSE:ADANIPORTS,694.55,694.95,691.1,693.0,108563.0
2023-05-15 11:15:00,NSE:ADANIPORTS,693.25,694.9,692.5,694.25,125841.0
2023-05-15 11:45:00,NSE:ADANIPORTS,694.0,697.9,694.0,696.2,184416.0
2023-05-15 12:15:00,NSE:ADANIPORTS,696.0,698.15,695.5,697.15,101516.0
2023-05-15 12:45:00,NSE:ADANIPORTS,697.1,699.3,696.6,699.3,138012.0
2023-05-15 13:15:00,NSE:ADANIPORTS,698.85,699.5,696.6,697.35,69620.0
2023-05-15 13:45:00,NSE:ADANIPORTS,697.35,697.5,694.5,695.45,76830.0
2023-05-15 14:15:00,NSE:ADANIPORTS,695.15,701.0,695.1,697.0,286843.0
2023-05-15 14:45:00,NSE:ADANIPORTS,697.0,698.9,693.25,693.4,221906.0
2023-05-15 15:15:00,NSE:ADANIPORTS,693.3,694.7,691.85,693.0,212867.0
2023-05-16 09:15:00,NSE:ADANIPORTS,694.7,698.8,692.1,696.65,274640.0
2023-05-16 09:45:00,NSE:ADANIPORTS,696.9,697.0,694.4,695.2,80584.0
2023-05-16 10:15:00,NSE:ADANIPORTS,695.2,695.95,692.7,693.8,93298.0
2023-05-16 10:45:00,NSE:ADANIPORTS,693.75,694.85,692.55,692.9,71021.0
2023-05-16 11:15:00,NSE:ADANIPORTS,692.9,694.2,691.75,693.6,68651.0
2023-05-16 11:45:00,NSE:ADANIPORTS,693.5,693.9,693.0,693.25,45020.0
2023-05-16 12:15:00,NSE:ADANIPORTS,693.05,695.0,693.0,694.8,72466.0
2023-05-16 12:45:00,NSE:ADANIPORTS,694.95,695.25,694.1,694.65,44836.0
2023-05-16 13:15:00,NSE:ADANIPORTS,694.45,695.2,693.55,693.9,56457.0
2023-05-16 13:45:00,NSE:ADANIPORTS,693.9,694.6,692.75,693.4,91750.0
2023-05-16 14:15:00,NSE:ADANIPORTS,693.2,693.4,690.3,691.5,115291.0
2023-05-16 14:45:00,NSE:ADANIPORTS,691.5,691.5,686.5,686.85,187681.0
2023-05-16 15:15:00,NSE:ADANIPORTS,686.8,687.8,685.3,687.5,198051.0
2023-05-17 09:15:00,NSE:ADANIPORTS,688.85,691.9,686.1,687.5,314550.0
2023-05-17 09:45:00,NSE:ADANIPORTS,687.95,691.95,687.55,687.85,135882.0
2023-05-17 10:15:00,NSE:ADANIPORTS,687.55,689.05,686.45,688.75,120355.0
2023-05-17 10:45:00,NSE:ADANIPORTS,688.5,689.35,687.05,688.0,98390.0
2023-05-17 11:15:00,NSE:ADANIPORTS,688.0,688.2,684.8,685.4,197017.0
2023-05-17 11:45:00,NSE:ADANIPORTS,685.15,687.9,683.1,687.9,325998.0
2023-05-17 12:15:00,NSE:ADANIPORTS,687.9,691.3,685.1,690.2,147886.0
2023-05-17 12:45:00,NSE:ADANIPORTS,689.95,691.0,684.6,684.95,132117.0
2023-05-17 13:15:00,NSE:ADANIPORTS,684.8,684.95,682.55,684.8,102739.0
2023-05-17 13:45:00,NSE:ADANIPORTS,684.9,686.2,684.05,684.65,85042.0
2023-05-17 14:15:00,NSE:ADANIPORTS,684.9,686.8,683.0,685.8,282218.0
2023-05-17 14:45:00,NSE:ADANIPORTS,685.8,687.4,684.75,684.85,154909.0
2023-05-17 15:15:00,NSE:ADANIPORTS,684.9,685.0,683.1,684.5,193304.0
