Time,Price
2024-03-14 09:15:05,744.65
2024-03-14 09:15:13,743.8
2024-03-14 09:15:22,744.95
2024-03-14 09:15:28,743.85
2024-03-14 09:15:34,744.15
2024-03-14 09:15:40,742.4
2024-03-14 09:16:15,742.6
2024-03-14 09:16:16,742.7
2024-03-14 09:16:17,742.35
2024-03-14 09:16:18,742.35
2024-03-14 09:16:19,742.25
2024-03-14 09:16:20,742.4
2024-03-14 09:16:21,741.85
2024-03-14 09:16:22,741.85
2024-03-14 09:16:23,742.15
2024-03-14 09:16:24,741.3
2024-03-14 09:16:25,741.4
2024-03-14 09:16:26,741.9
2024-03-14 09:16:27,741.75
2024-03-14 09:16:28,741.7
2024-03-14 09:16:29,741.75
2024-03-14 09:16:30,741.85
2024-03-14 09:16:31,741.65
2024-03-14 09:16:32,741.65
2024-03-14 09:16:33,741.85
2024-03-14 09:16:34,741.85
2024-03-14 09:16:35,741.7
2024-03-14 09:16:36,742
2024-03-14 09:16:37,742.2
2024-03-14 09:16:38,742.15
2024-03-14 09:16:39,742.8
2024-03-14 09:16:40,743.5
2024-03-14 09:16:41,742.85
2024-03-14 09:16:42,742.25
2024-03-14 09:16:43,743.3
2024-03-14 09:16:44,743.45
2024-03-14 09:16:45,743
2024-03-14 09:16:46,743.55
2024-03-14 09:16:47,743.3
2024-03-14 09:16:48,743.25
2024-03-14 09:16:49,743.25
2024-03-14 09:16:50,743
2024-03-14 09:16:51,743.1
2024-03-14 09:16:52,743.2
2024-03-14 09:16:53,742.95
2024-03-14 09:16:54,743.3
2024-03-14 09:16:55,743.05
2024-03-14 09:16:56,742.65
2024-03-14 09:16:57,743
2024-03-14 09:16:58,743.05
2024-03-14 09:16:59,742.55
2024-03-14 09:17:00,742.45
2024-03-14 09:17:01,742.85
2024-03-14 09:17:02,742.4
2024-03-14 09:17:03,742.6
2024-03-14 09:17:04,742.35
2024-03-14 09:17:05,742.65
2024-03-14 09:17:06,742.55
2024-03-14 09:17:07,742.65
2024-03-14 09:17:08,742.5
2024-03-14 09:17:09,742.45
2024-03-14 09:17:10,742.5
2024-03-14 09:17:11,742.55
2024-03-14 09:17:12,742.6
2024-03-14 09:17:13,742.5
2024-03-14 09:17:14,742.55
2024-03-14 09:17:15,742.5
2024-03-14 09:17:16,742.7
2024-03-14 09:17:17,743.25
2024-03-14 09:17:18,743.25
2024-03-14 09:17:19,743
2024-03-14 09:17:20,742.9
2024-03-14 09:17:21,742.85
2024-03-14 09:17:22,742.8
2024-03-14 09:17:23,742.7
2024-03-14 09:17:24,742.6
2024-03-14 09:17:25,742.6
2024-03-14 09:17:26,742.35
2024-03-14 09:17:27,742.1
2024-03-14 09:17:28,741.95
2024-03-14 09:17:29,742.25
2024-03-14 09:17:30,742.2
2024-03-14 09:17:31,742.1
2024-03-14 09:17:32,742.1
2024-03-14 09:17:33,742.25
2024-03-14 09:17:34,742.25
2024-03-14 09:17:35,742.3
2024-03-14 09:17:36,742.6
2024-03-14 09:17:37,742.55
2024-03-14 09:17:38,742.45
2024-03-14 09:17:39,742.4
2024-03-14 09:17:40,742.75
2024-03-14 09:17:41,742.65
2024-03-14 09:17:42,742.6
2024-03-14 09:17:43,742.75
2024-03-14 09:17:44,743.2
2024-03-14 09:17:45,743.3
2024-03-14 09:17:46,743.15
2024-03-14 09:17:47,743.2
2024-03-14 09:17:48,742.85
2024-03-14 09:17:49,742.65
2024-03-14 09:17:50,742.25
2024-03-14 09:17:51,742.45
2024-03-14 09:17:52,742.4
2024-03-14 09:17:53,742.35
2024-03-14 09:17:54,742.2
2024-03-14 09:17:55,742.4
2024-03-14 09:17:56,742.4
2024-03-14 09:17:57,742.25
2024-03-14 09:17:58,742.55
2024-03-14 09:17:59,742.4
2024-03-14 09:18:01,742.6
2024-03-14 09:18:02,742.05
2024-03-14 09:18:03,742.35
2024-03-14 09:18:04,742.15
2024-03-14 09:18:05,742.25
2024-03-14 09:18:06,742.5
2024-03-14 09:18:07,742.75
2024-03-14 09:18:08,742.3
2024-03-14 09:18:09,742.6
2024-03-14 09:18:10,742.3
2024-03-14 09:18:11,742.45
2024-03-14 09:18:12,742.7
2024-03-14 09:18:13,742.4
2024-03-14 09:18:14,742.5
2024-03-14 09:18:15,742.65
2024-03-14 09:18:16,742.4
2024-03-14 09:18:17,742.55
2024-03-14 09:18:18,742.8
2024-03-14 09:18:19,742.7
2024-03-14 09:18:20,742.35
2024-03-14 09:18:21,742.5
2024-03-14 09:18:22,742.6
2024-03-14 09:18:23,743
2024-03-14 09:18:24,743.25
2024-03-14 09:18:25,743
2024-03-14 09:18:26,743.15
2024-03-14 09:18:27,743.4
2024-03-14 09:18:28,742.95
2024-03-14 09:18:29,742.8
2024-03-14 09:18:30,743.05
2024-03-14 09:18:31,743
2024-03-14 09:18:32,743
2024-03-14 09:18:33,742.75
2024-03-14 09:18:34,743.05
2024-03-14 09:18:35,743.2
2024-03-14 09:18:36,743
2024-03-14 09:18:37,743.25
2024-03-14 09:18:38,743
2024-03-14 09:18:39,743.15
2024-03-14 09:18:40,743.05
2024-03-14 09:18:41,742.5
2024-03-14 09:18:42,742.4
2024-03-14 09:18:43,742.1
2024-03-14 09:18:44,741.75
2024-03-14 09:18:45,742.15
2024-03-14 09:18:46,742.45
2024-03-14 09:18:47,742.2
2024-03-14 09:18:48,742.5
2024-03-14 09:18:49,742.6
2024-03-14 09:18:50,742.2
2024-03-14 09:18:51,742.4
2024-03-14 09:18:52,742.55
2024-03-14 09:18:53,742.6
2024-03-14 09:18:54,742.6
2024-03-14 09:18:55,742.4
2024-03-14 09:18:56,742.2
2024-03-14 09:18:57,742.05
2024-03-14 09:18:58,741.5
2024-03-14 09:18:59,741.85
2024-03-14 09:19:00,741.5
2024-03-14 09:19:01,741.85
2024-03-14 09:19:02,741.15
2024-03-14 09:19:03,741.2
2024-03-14 09:19:04,741.25
2024-03-14 09:19:05,741.2
2024-03-14 09:19:06,741.65
2024-03-14 09:19:07,741.35
2024-03-14 09:19:08,741.85
2024-03-14 09:19:09,741.25
2024-03-14 09:19:10,741.3
2024-03-14 09:19:11,741.35
2024-03-14 09:19:12,741.4
2024-03-14 09:19:13,741
2024-03-14 09:19:14,741.6
2024-03-14 09:19:15,741.75
2024-03-14 09:19:16,741.75
2024-03-14 09:19:17,741.65
2024-03-14 09:19:18,741.55
