Time,Price
2024-03-19 09:15:04,729.4
2024-03-19 09:15:12,730.3
2024-03-19 09:15:21,730.1
2024-03-19 09:15:28,730.45
2024-03-19 09:15:33,730.55
2024-03-19 09:15:39,730.65
2024-03-19 09:15:45,730.75
2024-03-19 09:15:51,730.65
2024-03-19 09:15:56,730.7
2024-03-19 09:16:02,730.65
2024-03-19 09:16:08,730.8
2024-03-19 09:16:14,730.75
2024-03-19 09:16:16,730.8
2024-03-19 09:16:17,730.8
2024-03-19 09:16:18,730.75
2024-03-19 09:16:19,730.8
2024-03-19 09:16:20,730.8
2024-03-19 09:16:21,730.8
2024-03-19 09:16:22,730.8
2024-03-19 09:16:23,730.75
2024-03-19 09:16:24,730.8
2024-03-19 09:16:25,730.7
2024-03-19 09:16:26,730.75
2024-03-19 09:16:27,730.7
2024-03-19 09:16:28,730.7
2024-03-19 09:16:29,730.7
2024-03-19 09:16:30,730.65
2024-03-19 09:16:31,730.6
2024-03-19 09:16:32,730.6
2024-03-19 09:16:33,730.65
2024-03-19 09:16:34,730.5
2024-03-19 09:16:35,730.65
2024-03-19 09:16:36,730.55
2024-03-19 09:16:37,730.45
2024-03-19 09:16:38,730.6
2024-03-19 09:16:39,730.65
2024-03-19 09:16:40,730.65
2024-03-19 09:16:41,730.5
2024-03-19 09:16:42,730.6
2024-03-19 09:16:43,730.4
2024-03-19 09:16:44,730.45
2024-03-19 09:16:45,730.55
2024-03-19 09:16:46,730.45
2024-03-19 09:16:47,730.5
2024-03-19 09:16:48,730.5
2024-03-19 09:16:49,730.45
2024-03-19 09:16:50,730.6
2024-03-19 09:16:51,730.7
2024-03-19 09:16:52,730.75
2024-03-19 09:16:53,730.85
2024-03-19 09:16:54,731.25
2024-03-19 09:16:55,731
2024-03-19 09:16:56,731
2024-03-19 09:16:57,731.3
2024-03-19 09:16:58,731.45
2024-03-19 09:16:59,731.75
2024-03-19 09:17:00,731.75
2024-03-19 09:17:01,731.75
2024-03-19 09:17:02,731.75
2024-03-19 09:17:03,731.75
2024-03-19 09:17:04,731.65
2024-03-19 09:17:05,731.8
2024-03-19 09:17:06,731.8
2024-03-19 09:17:07,731.75
2024-03-19 09:17:08,731.95
2024-03-19 09:17:09,731.95
2024-03-19 09:17:10,731.9
2024-03-19 09:17:11,731.9
2024-03-19 09:17:12,731.8
2024-03-19 09:17:13,731.95
2024-03-19 09:17:14,732
2024-03-19 09:17:15,732
2024-03-19 09:17:16,731.8
2024-03-19 09:17:17,731.8
2024-03-19 09:17:18,731.95
2024-03-19 09:17:19,732
2024-03-19 09:17:21,732
2024-03-19 09:17:22,732.1
2024-03-19 09:17:23,732.05
2024-03-19 09:17:24,732.1
2024-03-19 09:17:26,732.1
2024-03-19 09:17:27,732.05
2024-03-19 09:17:28,732.1
2024-03-19 09:17:29,732.1
2024-03-19 09:17:30,732.05
2024-03-19 09:17:31,732.1
2024-03-19 09:17:32,732.1
2024-03-19 09:17:33,733
2024-03-19 09:17:34,733
2024-03-19 09:17:35,732.95
2024-03-19 09:17:36,732.9
2024-03-19 09:17:37,732.9
2024-03-19 09:17:38,732.9
2024-03-19 09:17:39,732.7
2024-03-19 09:17:40,732.75
2024-03-19 09:17:41,732.75
2024-03-19 09:17:42,732.8
2024-03-19 09:17:43,732.85
2024-03-19 09:17:44,732.9
2024-03-19 09:17:46,732.95
2024-03-19 09:17:47,733
2024-03-19 09:17:48,732.95
2024-03-19 09:17:49,733
2024-03-19 09:17:50,733
2024-03-19 09:17:51,733
2024-03-19 09:17:52,733
2024-03-19 09:17:53,733
2024-03-19 09:17:54,733
2024-03-19 09:17:55,733
2024-03-19 09:17:56,733.15
2024-03-19 09:17:57,733.25
2024-03-19 09:17:58,733.25
2024-03-19 09:17:59,733.55
2024-03-19 09:18:00,733.55
2024-03-19 09:18:01,733.25
2024-03-19 09:18:02,733.65
2024-03-19 09:18:03,733.75
2024-03-19 09:18:04,733.5
2024-03-19 09:18:05,733.55
2024-03-19 09:18:06,733.7
2024-03-19 09:18:07,733.7
2024-03-19 09:18:08,733.85
2024-03-19 09:18:09,733.95
2024-03-19 09:18:10,734.3
2024-03-19 09:18:11,734
2024-03-19 09:18:12,734
2024-03-19 09:18:13,733.8
2024-03-19 09:18:14,733.6
2024-03-19 09:18:16,734
2024-03-19 09:18:17,733.9
2024-03-19 09:18:18,733.7
2024-03-19 09:18:19,733.75
2024-03-19 09:18:20,733.7
2024-03-19 09:18:21,733.7
2024-03-19 09:18:22,733.6
2024-03-19 09:18:23,733.4
2024-03-19 09:18:24,733.45
2024-03-19 09:18:25,733.2
2024-03-19 09:18:26,732.95
2024-03-19 09:18:27,732.6
2024-03-19 09:18:28,732.8
2024-03-19 09:18:29,733
2024-03-19 09:18:30,732.95
2024-03-19 09:18:31,733.1
2024-03-19 09:18:32,732.9
2024-03-19 09:18:33,733
2024-03-19 09:18:34,733.1
2024-03-19 09:18:35,733
2024-03-19 09:18:36,732.95
2024-03-19 09:18:37,733
2024-03-19 09:18:38,733
2024-03-19 09:18:39,732.8
2024-03-19 09:18:40,732.7
2024-03-19 09:18:41,732.7
2024-03-19 09:18:42,732.5
2024-03-19 09:18:43,732.5
2024-03-19 09:18:44,732.6
2024-03-19 09:18:45,732.6
2024-03-19 09:18:46,732.5
2024-03-19 09:18:47,732.5
2024-03-19 09:18:48,732.7
2024-03-19 09:18:49,732.65
2024-03-19 09:18:50,732.7
2024-03-19 09:18:51,732.55
2024-03-19 09:18:52,732.7
2024-03-19 09:18:53,732.7
2024-03-19 09:18:54,732.4
2024-03-19 09:18:55,732.5
2024-03-19 09:18:56,732.5
2024-03-19 09:18:57,732.35
2024-03-19 09:18:58,732
2024-03-19 09:18:59,732.2
2024-03-19 09:19:00,732.1
2024-03-19 09:19:01,731.65
2024-03-19 09:19:02,732.1
2024-03-19 09:19:03,731.85
2024-03-19 09:19:04,731.9
2024-03-19 09:19:05,731.8
2024-03-19 09:19:06,731.8
2024-03-19 09:19:07,731.8
2024-03-19 09:19:08,731.6
2024-03-19 09:19:09,731.7
2024-03-19 09:19:10,731.5
2024-03-19 09:19:11,731.7
2024-03-19 09:19:12,731.65
2024-03-19 09:19:13,731.65
2024-03-19 09:19:14,731.75
2024-03-19 09:19:15,731.7
2024-03-19 09:19:17,731.75
2024-03-19 09:19:18,731.75
2024-03-19 09:19:19,731.7
2024-03-19 09:19:20,731.7
2024-03-19 09:19:21,731.65
2024-03-19 09:19:22,731.7
2024-03-19 09:19:23,731.7
2024-03-19 09:19:24,731.7
2024-03-19 09:19:26,731.75
2024-03-19 09:19:27,731.75
2024-03-19 09:19:28,731.7
2024-03-19 09:19:29,731.75
2024-03-19 09:19:30,731.75
2024-03-19 09:19:31,731.75
2024-03-19 09:19:32,731.75
2024-03-19 09:19:33,731.75
2024-03-19 09:19:34,731.7
2024-03-19 09:19:35,731.7
2024-03-19 09:19:36,731.75
2024-03-19 09:19:37,731.75
2024-03-19 09:19:38,731.75
2024-03-19 09:19:39,732.2
2024-03-19 09:19:40,732.05
2024-03-19 09:19:41,732.05
2024-03-19 09:19:42,732.2
2024-03-19 09:19:43,732.1
2024-03-19 09:19:44,732.35
2024-03-19 09:19:45,732.35
2024-03-19 09:19:46,732.35
2024-03-19 09:19:47,732.35
2024-03-19 09:19:48,732.4
2024-03-19 09:19:49,732.4
2024-03-19 09:19:50,732.5
2024-03-19 09:19:51,732.55
2024-03-19 09:19:53,732.4
2024-03-19 09:19:54,732.55
2024-03-19 09:19:55,732.4
2024-03-19 09:19:56,732.55
2024-03-19 09:19:57,732.5
2024-03-19 09:19:58,732.25
2024-03-19 09:19:59,732.35
2024-03-19 09:20:00,732.1
2024-03-19 09:20:01,732.35
2024-03-19 09:20:02,732.35
2024-03-19 09:20:03,732.2
2024-03-19 09:20:04,732.3
2024-03-19 09:20:05,732.25
2024-03-19 09:20:06,732.1
2024-03-19 09:20:07,732
2024-03-19 09:20:08,732
2024-03-19 09:20:09,732.05
2024-03-19 09:20:10,732.1
2024-03-19 09:20:11,731.85
2024-03-19 09:20:12,731.95
2024-03-19 09:20:13,731.85
2024-03-19 09:20:14,731.8
2024-03-19 09:20:16,731.5
2024-03-19 09:20:17,731.65
2024-03-19 09:20:18,731.3
2024-03-19 09:20:19,731.35
2024-03-19 09:20:20,731.2
2024-03-19 09:20:21,731.1
2024-03-19 09:20:22,730.8
2024-03-19 09:20:23,730.75
2024-03-19 09:20:24,730.75
2024-03-19 09:20:25,730.55
2024-03-19 09:20:26,730.9
2024-03-19 09:20:27,730.95
2024-03-19 09:20:28,731.05
2024-03-19 09:20:29,731.25
2024-03-19 09:20:30,731.3
2024-03-19 09:20:32,731.3
2024-03-19 09:20:33,731.3
2024-03-19 09:20:34,731.05
2024-03-19 09:20:35,731.15
2024-03-19 09:20:36,731.05
2024-03-19 09:20:37,731
2024-03-19 09:20:38,731
2024-03-19 09:20:39,731
2024-03-19 09:20:40,731.1
2024-03-19 09:20:41,731.05
2024-03-19 09:20:42,730.95
2024-03-19 09:20:44,731.05
2024-03-19 09:20:45,731.05
2024-03-19 09:20:46,730.8
2024-03-19 09:20:47,731.05
2024-03-19 09:20:48,731.05
2024-03-19 09:20:49,731
2024-03-19 09:20:50,731
2024-03-19 09:20:51,731
2024-03-19 09:20:52,731.1
2024-03-19 09:20:53,730.9
2024-03-19 09:20:54,730.9
2024-03-19 09:20:55,731.1
2024-03-19 09:20:56,731
2024-03-19 09:20:58,731
2024-03-19 09:20:59,731.1
2024-03-19 09:21:00,730.75
2024-03-19 09:21:01,730.7
2024-03-19 09:21:02,730.95
2024-03-19 09:21:03,730.6
2024-03-19 09:21:04,730.9
2024-03-19 09:21:05,730.95
2024-03-19 09:21:07,730.75
2024-03-19 09:21:08,730.8
2024-03-19 09:21:09,730.9
2024-03-19 09:21:10,730.9
2024-03-19 09:21:11,730.9
2024-03-19 09:21:12,730.9
2024-03-19 09:21:13,730.95
2024-03-19 09:21:14,730.8
2024-03-19 09:21:15,730.95
2024-03-19 09:21:16,730.95
2024-03-19 09:21:17,730.9
2024-03-19 09:21:18,730.85
2024-03-19 09:21:19,730.85
2024-03-19 09:21:20,730.9
2024-03-19 09:21:21,730.85
2024-03-19 09:21:22,730.85
2024-03-19 09:21:23,730.85
2024-03-19 09:21:24,730.9
2024-03-19 09:21:25,730.9
2024-03-19 09:21:26,730.95
2024-03-19 09:21:27,730.95
2024-03-19 09:21:28,730.95
2024-03-19 09:21:29,731
2024-03-19 09:21:30,731.1
2024-03-19 09:21:31,731.15
2024-03-19 09:21:32,731.1
2024-03-19 09:21:33,731.1
2024-03-19 09:21:34,731.1
2024-03-19 09:21:35,731.1
2024-03-19 09:21:36,731.1
2024-03-19 09:21:37,731.15
2024-03-19 09:21:38,731.15
2024-03-19 09:21:39,730.95
2024-03-19 09:21:40,731.05
2024-03-19 09:21:41,731.1
2024-03-19 09:21:42,731.15
2024-03-19 09:21:43,731.15
2024-03-19 09:21:44,731.15
2024-03-19 09:21:45,731.15
2024-03-19 09:21:46,731.15
2024-03-19 09:21:48,731.15
2024-03-19 09:21:49,731.15
2024-03-19 09:21:50,731.1
2024-03-19 09:21:51,731.15
2024-03-19 09:21:52,730.95
2024-03-19 09:21:53,730.7
2024-03-19 09:21:54,730.95
2024-03-19 09:21:55,731
2024-03-19 09:21:56,731
2024-03-19 09:21:57,730.95
2024-03-19 09:21:58,730.75
2024-03-19 09:21:59,731
2024-03-19 09:22:00,731
2024-03-19 09:22:02,731
2024-03-19 09:22:04,730.95
2024-03-19 09:22:05,730.85
2024-03-19 09:22:06,730.95
2024-03-19 09:22:07,730.8
2024-03-19 09:22:08,730.75
2024-03-19 09:22:09,730.7
2024-03-19 09:22:10,730.7
2024-03-19 09:22:12,730.7
2024-03-19 09:22:13,730.65
2024-03-19 09:22:14,730.65
2024-03-19 09:22:15,730.35
2024-03-19 09:22:16,730.4
2024-03-19 09:22:17,730.45
2024-03-19 09:22:18,730.55
2024-03-19 09:22:19,730.55
2024-03-19 09:22:20,730.55
2024-03-19 09:22:21,730.55
2024-03-19 09:22:22,730.6
2024-03-19 09:22:23,730.55
2024-03-19 09:22:24,730.45
2024-03-19 09:22:25,730.45
2024-03-19 09:22:26,730.35
2024-03-19 09:22:27,730.35
2024-03-19 09:22:28,730.15
2024-03-19 09:22:29,730.1
2024-03-19 09:22:30,730.1
2024-03-19 09:22:31,730.25
2024-03-19 09:22:32,730.3
2024-03-19 09:22:33,730.1
2024-03-19 09:22:34,730.3
2024-03-19 09:22:35,730.3
2024-03-19 09:22:36,730.3
2024-03-19 09:22:37,730.25
2024-03-19 09:22:38,730.25
2024-03-19 09:22:40,730.3
2024-03-19 09:22:41,730.3
2024-03-19 09:22:42,730.1
2024-03-19 09:22:43,730.85
2024-03-19 09:22:44,730.8
2024-03-19 09:22:45,730.8
2024-03-19 09:22:46,730.8
2024-03-19 09:22:47,730.8
2024-03-19 09:22:48,730.75
2024-03-19 09:22:49,731
2024-03-19 09:22:50,730.85
2024-03-19 09:22:51,731
2024-03-19 09:22:52,730.85
2024-03-19 09:22:53,730.9
2024-03-19 09:22:54,730.9
2024-03-19 09:22:55,730.85
2024-03-19 09:22:56,730.85
2024-03-19 09:22:57,731
2024-03-19 09:22:58,730.9
2024-03-19 09:22:59,730.95
2024-03-19 09:23:00,730.85
2024-03-19 09:23:01,730.9
2024-03-19 09:23:02,730.85
2024-03-19 09:23:03,731
2024-03-19 09:23:04,730.9
2024-03-19 09:23:05,730.95
2024-03-19 09:23:06,730.75
2024-03-19 09:23:07,730.65
2024-03-19 09:23:08,730.75
2024-03-19 09:23:09,730.75
2024-03-19 09:23:10,730.75
2024-03-19 09:23:11,730.7
2024-03-19 09:23:12,730.7
2024-03-19 09:23:13,730.4
2024-03-19 09:23:14,730.65
2024-03-19 09:23:15,730.65
2024-03-19 09:23:16,730.65
2024-03-19 09:23:17,730.6
2024-03-19 09:23:18,730.6
2024-03-19 09:23:19,730.45
2024-03-19 09:23:20,730.45
2024-03-19 09:23:21,730.5
2024-03-19 09:23:22,730.4
2024-03-19 09:23:23,730.4
2024-03-19 09:23:24,730.35
2024-03-19 09:23:25,730.45
2024-03-19 09:23:26,730.2
2024-03-19 09:23:27,730.2
2024-03-19 09:23:28,730.2
2024-03-19 09:23:29,730.05
2024-03-19 09:23:30,730.1
2024-03-19 09:23:31,730
2024-03-19 09:23:32,730
2024-03-19 09:23:33,730.05
2024-03-19 09:23:34,730.05
2024-03-19 09:23:35,730.05
2024-03-19 09:23:36,729.95
2024-03-19 09:23:37,729.85
2024-03-19 09:23:38,730
2024-03-19 09:23:39,730
2024-03-19 09:23:40,729.7
2024-03-19 09:23:41,730
2024-03-19 09:23:42,730
2024-03-19 09:23:43,730
2024-03-19 09:23:44,730
2024-03-19 09:23:45,730
2024-03-19 09:23:46,730.1
2024-03-19 09:23:47,730.05
2024-03-19 09:23:48,730
2024-03-19 09:23:49,730.1
2024-03-19 09:23:50,730
2024-03-19 09:23:51,730.1
2024-03-19 09:23:52,730
2024-03-19 09:23:53,730.1
2024-03-19 09:23:54,730.1
2024-03-19 09:23:55,730
2024-03-19 09:23:56,730.25
2024-03-19 09:23:57,730.25
2024-03-19 09:23:58,730.2
2024-03-19 09:23:59,730.2
2024-03-19 09:24:00,730.55
2024-03-19 09:24:01,730.55
2024-03-19 09:24:02,730.55
2024-03-19 09:24:03,730.4
2024-03-19 09:24:04,730.65
2024-03-19 09:24:05,730.7
2024-03-19 09:24:06,730.7
2024-03-19 09:24:07,730.7
2024-03-19 09:24:08,730.65
2024-03-19 09:24:09,730.9
2024-03-19 09:24:10,731.05
2024-03-19 09:24:11,731.35
2024-03-19 09:24:12,731.2
2024-03-19 09:24:13,731.05
2024-03-19 09:24:14,731.1
2024-03-19 09:24:15,731.25
2024-03-19 09:24:16,731.25
2024-03-19 09:24:17,731.25
2024-03-19 09:24:18,731.25
2024-03-19 09:24:19,731.25
2024-03-19 09:24:20,731.25
2024-03-19 09:24:21,731.25
2024-03-19 09:24:22,731.25
2024-03-19 09:24:23,731.25
2024-03-19 09:24:24,731.25
2024-03-19 09:24:25,731.25
2024-03-19 09:24:26,731.3
2024-03-19 09:24:27,731.3
2024-03-19 09:24:28,731.3
2024-03-19 09:24:29,731.35
2024-03-19 09:25:00,731.3
2024-03-19 09:25:01,731.3
2024-03-19 09:25:02,731.5
2024-03-19 09:25:03,731.5
2024-03-19 09:25:05,731.5
2024-03-19 09:25:06,731.4
2024-03-19 09:25:07,731.35
2024-03-19 09:25:08,731.5
2024-03-19 09:25:09,731.45
2024-03-19 09:25:10,731.5
2024-03-19 09:25:11,731.5
2024-03-19 09:25:12,731.45
2024-03-19 09:25:13,731.25
2024-03-19 09:25:14,731.4
2024-03-19 09:25:15,731.05
2024-03-19 09:25:16,731.1
2024-03-19 09:25:17,731.1
2024-03-19 09:25:18,731.2
2024-03-19 09:25:19,731.1
2024-03-19 09:25:20,731.2
2024-03-19 09:25:21,731.1
2024-03-19 09:25:22,731.2
2024-03-19 09:25:24,731.1
2024-03-19 09:25:25,731.05
2024-03-19 09:25:26,731.05
2024-03-19 09:25:27,731.05
2024-03-19 09:25:28,731.1
2024-03-19 09:25:29,731.1
2024-03-19 09:26:00,731.55
2024-03-19 09:26:01,731.5
2024-03-19 09:26:02,731.5
2024-03-19 09:26:04,731.6
2024-03-19 09:26:05,731.5
2024-03-19 09:26:06,731.7
2024-03-19 09:26:07,731.7
2024-03-19 09:26:08,731.7
2024-03-19 09:26:09,731.7
2024-03-19 09:26:10,731.55
2024-03-19 09:26:11,731.7
2024-03-19 09:26:12,731.7
2024-03-19 09:26:13,731.7
2024-03-19 09:26:14,731.7
2024-03-19 09:26:15,731.75
2024-03-19 09:26:16,731.8
2024-03-19 09:26:17,731.7
2024-03-19 09:26:18,731.7
2024-03-19 09:26:19,731.7
2024-03-19 09:26:20,731.85
2024-03-19 09:26:21,731.85
2024-03-19 09:26:22,731.85
2024-03-19 09:26:23,731.85
2024-03-19 09:26:24,731.85
2024-03-19 09:26:25,731.9
2024-03-19 09:26:26,731.85
2024-03-19 09:26:27,731.9
2024-03-19 09:26:28,731.85
2024-03-19 09:26:29,732.8
2024-03-19 09:26:30,732.7
2024-03-19 09:26:31,732.7
2024-03-19 09:26:32,732.5
2024-03-19 09:26:33,732.8
2024-03-19 09:26:34,732.8
2024-03-19 09:26:35,732.8
2024-03-19 09:26:36,732.85
2024-03-19 09:26:37,732.85
2024-03-19 09:26:38,732.95
2024-03-19 09:26:39,733.3
2024-03-19 09:26:40,733.15
2024-03-19 09:26:41,732.9
2024-03-19 09:26:42,732.8
2024-03-19 09:26:43,732.85
2024-03-19 09:26:44,732.9
2024-03-19 09:26:45,732.85
2024-03-19 09:26:46,733.05
2024-03-19 09:26:47,733
2024-03-19 09:26:48,733
2024-03-19 09:26:49,732.9
2024-03-19 09:26:50,733
2024-03-19 09:26:51,733
2024-03-19 09:26:52,732.85
2024-03-19 09:26:53,733
