Time,Price
2024-03-13 09:15:07,760.85
2024-03-13 09:15:15,762.15
2024-03-13 09:15:24,762.35
2024-03-13 09:15:30,762.95
2024-03-13 09:15:36,762.45
2024-03-13 09:15:42,762.7
2024-03-13 09:15:48,762.75
2024-03-13 09:15:54,763.15
2024-03-13 09:16:00,762.6
2024-03-13 09:16:01,762.6
2024-03-13 09:16:02,762.4
2024-03-13 09:16:03,762.4
2024-03-13 09:16:04,762.05
2024-03-13 09:16:05,762.4
2024-03-13 09:16:06,762.05
2024-03-13 09:16:07,762
2024-03-13 09:16:08,762
2024-03-13 09:16:09,761.95
2024-03-13 09:16:10,761.95
2024-03-13 09:16:11,761.35
2024-03-13 09:16:12,761
2024-03-13 09:16:13,760.4
2024-03-13 09:16:14,760.7
2024-03-13 09:16:15,760.95
2024-03-13 09:16:16,760.95
2024-03-13 09:16:17,760.85
2024-03-13 09:16:18,760.85
2024-03-13 09:16:19,760.65
2024-03-13 09:16:20,760.3
2024-03-13 09:16:21,760.8
2024-03-13 09:16:22,760.9
2024-03-13 09:16:23,761.3
2024-03-13 09:16:24,760.85
2024-03-13 09:16:25,761.15
2024-03-13 09:16:26,760.85
2024-03-13 09:16:27,760.75
2024-03-13 09:16:28,760.9
2024-03-13 09:16:29,760.9
2024-03-13 09:16:30,760.8
2024-03-13 09:16:31,760.8
2024-03-13 09:16:32,760.75
2024-03-13 09:16:33,760.55
2024-03-13 09:16:34,760.5
2024-03-13 09:16:35,760.5
2024-03-13 09:16:36,760.1
2024-03-13 09:16:37,760.4
2024-03-13 09:16:38,760.4
2024-03-13 09:16:39,760.4
2024-03-13 09:16:40,760.4
2024-03-13 09:16:41,760.3
2024-03-13 09:16:42,760.3
2024-03-13 09:16:43,760.55
2024-03-13 09:16:44,760.7
2024-03-13 09:16:45,760.75
2024-03-13 09:16:46,760.6
2024-03-13 09:16:47,760.55
2024-03-13 09:16:48,761.1
2024-03-13 09:16:49,760.85
2024-03-13 09:16:50,760.8
2024-03-13 09:16:51,760.5
2024-03-13 09:16:52,760.8
2024-03-13 09:16:53,760.8
2024-03-13 09:16:54,760.6
2024-03-13 09:16:55,760.75
2024-03-13 09:16:56,760.75
2024-03-13 09:16:57,760.75
2024-03-13 09:16:58,760.75
2024-03-13 09:16:59,760.8
2024-03-13 09:17:00,760.9
2024-03-13 09:17:01,761.1
2024-03-13 09:17:02,761.1
2024-03-13 09:17:03,761
2024-03-13 09:17:04,760.85
2024-03-13 09:17:05,761.15
2024-03-13 09:17:06,761.15
2024-03-13 09:17:07,761.15
2024-03-13 09:17:08,761.25
2024-03-13 09:17:09,761.3
2024-03-13 09:17:10,761
2024-03-13 09:17:11,761.15
2024-03-13 09:17:12,761.05
2024-03-13 09:17:13,761.1
2024-03-13 09:17:45,760
2024-03-13 09:17:46,759.65
2024-03-13 09:17:47,759.9
2024-03-13 09:17:48,759.55
2024-03-13 09:17:49,759.7
2024-03-13 09:17:50,759.6
2024-03-13 09:17:51,759.35
2024-03-13 09:17:52,759.7
2024-03-13 09:17:53,759.6
2024-03-13 09:17:54,759.8
2024-03-13 09:17:55,759.75
2024-03-13 09:17:56,759.85
2024-03-13 09:17:57,759.8
2024-03-13 09:17:58,760.15
2024-03-13 09:17:59,760.1
2024-03-13 09:18:00,760.1
2024-03-13 09:18:01,760.35
2024-03-13 09:18:02,760
2024-03-13 09:18:03,759.75
2024-03-13 09:18:04,759.75
2024-03-13 09:18:05,759.95
2024-03-13 09:18:06,759.7
2024-03-13 09:18:07,759.85
2024-03-13 09:18:08,759.7
2024-03-13 09:18:09,760
2024-03-13 09:18:10,760
2024-03-13 09:18:11,760
2024-03-13 09:18:12,760.05
2024-03-13 09:18:13,760.05
2024-03-13 09:18:14,760
2024-03-13 09:18:15,760.05
2024-03-13 09:18:16,760
2024-03-13 09:18:17,759.75
2024-03-13 09:18:18,759.95
2024-03-13 09:18:19,760
2024-03-13 09:18:20,759.95
2024-03-13 09:18:21,759.95
2024-03-13 09:18:22,759.85
2024-03-13 09:18:23,760.15
2024-03-13 09:18:24,760.15
2024-03-13 09:18:25,760.2
2024-03-13 09:18:26,760.15
2024-03-13 09:18:27,759.8
2024-03-13 09:18:28,760.35
2024-03-13 09:18:29,760.55
