Time,Price
2024-02-21 09:15:00,760.3
2024-02-21 09:15:08,760.55
2024-02-21 09:15:16,760.35
2024-02-21 09:15:25,761
2024-02-21 09:15:32,761.65
2024-02-21 09:15:38,761.7
2024-02-21 09:15:44,761.45
2024-02-21 09:15:50,761.5
2024-02-21 09:15:57,761.3
2024-02-21 09:16:03,761.35
2024-02-21 09:16:08,762
2024-02-21 09:16:09,762.6
2024-02-21 09:16:10,762.6
2024-02-21 09:16:11,762.5
2024-02-21 09:16:12,762.7
2024-02-21 09:16:13,762.8
2024-02-21 09:16:14,762.55
2024-02-21 09:16:15,762.9
2024-02-21 09:16:16,762.9
2024-02-21 09:16:17,762.65
2024-02-21 09:16:18,762.8
2024-02-21 09:16:19,762.8
2024-02-21 09:16:20,762.65
2024-02-21 09:16:21,762.55
2024-02-21 09:16:22,762.55
2024-02-21 09:16:23,762.65
2024-02-21 09:16:24,762.65
2024-02-21 09:16:25,762.7
2024-02-21 09:16:26,762.7
2024-02-21 09:16:27,762.65
2024-02-21 09:16:28,762.3
2024-02-21 09:16:29,762.15
2024-02-21 09:16:30,762.3
2024-02-21 09:16:31,762.35
2024-02-21 09:16:32,762.35
2024-02-21 09:16:33,762.05
2024-02-21 09:16:34,762.5
2024-02-21 09:16:35,762.5
2024-02-21 09:16:36,762.5
2024-02-21 09:16:37,762.4
2024-02-21 09:16:38,762.25
2024-02-21 09:16:39,762.4
2024-02-21 09:16:40,762.65
2024-02-21 09:16:41,762.7
2024-02-21 09:16:42,762.65
2024-02-21 09:16:43,762.65
2024-02-21 09:17:14,763.1
2024-02-21 09:17:15,763.25
2024-02-21 09:17:16,763.35
2024-02-21 09:17:17,763.4
2024-02-21 09:17:18,763.2
2024-02-21 09:17:19,763.15
2024-02-21 09:17:20,763.25
2024-02-21 09:17:21,763.4
2024-02-21 09:17:22,763.35
2024-02-21 09:17:24,763.35
2024-02-21 09:17:25,763.45
2024-02-21 09:17:26,763.5
2024-02-21 09:17:27,763.5
2024-02-21 09:17:28,763.6
2024-02-21 09:17:29,763.75
2024-02-21 09:17:30,763.5
2024-02-21 09:17:31,763.65
2024-02-21 09:17:32,763.65
2024-02-21 09:17:33,763.65
2024-02-21 09:17:34,763.65
2024-02-21 09:17:35,763.35
2024-02-21 09:17:36,763.5
2024-02-21 09:17:37,763.5
2024-02-21 09:17:38,763.35
2024-02-21 09:17:39,763.55
2024-02-21 09:17:40,763.6
2024-02-21 09:17:41,763.4
2024-02-21 09:17:42,763.55
2024-02-21 09:17:43,763.5
2024-02-21 09:17:44,763.45
2024-02-21 09:18:15,763.1
2024-02-21 09:18:16,763.2
2024-02-21 09:18:17,763.2
2024-02-21 09:18:18,763.2
2024-02-21 09:18:19,763.15
2024-02-21 09:18:20,763.15
2024-02-21 09:18:21,763.1
2024-02-21 09:18:22,762.9
2024-02-21 09:18:23,762.95
2024-02-21 09:18:24,762.95
2024-02-21 09:18:25,762.85
2024-02-21 09:18:26,762.85
2024-02-21 09:18:27,763.05
2024-02-21 09:18:28,763.05
2024-02-21 09:18:29,763.05
2024-02-21 09:18:30,762.95
2024-02-21 09:18:31,762.8
2024-02-21 09:18:32,762.75
2024-02-21 09:18:33,762.75
2024-02-21 09:18:34,762.75
2024-02-21 09:18:35,762.65
2024-02-21 09:18:36,762.7
2024-02-21 09:18:37,762.75
2024-02-21 09:18:38,762.5
2024-02-21 09:18:39,762.7
2024-02-21 09:18:40,762.7
2024-02-21 09:18:41,762.75
2024-02-21 09:18:42,762.75
2024-02-21 09:18:43,762.75
2024-02-21 09:18:44,762.7
2024-02-21 09:18:45,762.85
2024-02-21 09:18:46,762.75
2024-02-21 09:18:47,762.9
2024-02-21 09:18:48,762.7
2024-02-21 09:18:49,762.85
2024-02-21 09:18:50,762.95
2024-02-21 09:18:51,762.85
2024-02-21 09:18:52,762.75
2024-02-21 09:18:53,762.9
2024-02-21 09:18:54,762.95
2024-02-21 09:18:55,762.85
2024-02-21 09:18:56,762.75
2024-02-21 09:18:57,762.75
2024-02-21 09:18:58,762.75
2024-02-21 09:18:59,762.9
2024-02-21 09:19:00,762.75
2024-02-21 09:19:01,762.65
2024-02-21 09:19:02,762.5
2024-02-21 09:19:03,762.65
2024-02-21 09:19:04,762.65
2024-02-21 09:19:05,762.7
2024-02-21 09:19:06,762.5
2024-02-21 09:19:07,762.65
2024-02-21 09:19:08,762.65
2024-02-21 09:19:09,762.65
2024-02-21 09:19:10,762.75
2024-02-21 09:19:11,762.75
2024-02-21 09:19:12,762.5
2024-02-21 09:19:13,762.5
2024-02-21 09:19:14,762.5
2024-02-21 09:19:15,762.5
2024-02-21 09:19:16,762.85
2024-02-21 09:19:17,762.65
2024-02-21 09:19:18,762.85
2024-02-21 09:19:19,762.85
2024-02-21 09:19:20,762.85
2024-02-21 09:19:21,762.85
2024-02-21 09:19:22,762.9
2024-02-21 09:19:23,762.85
2024-02-21 09:19:24,762.9
2024-02-21 09:19:25,762.75
2024-02-21 09:19:26,762.9
2024-02-21 09:19:27,763
2024-02-21 09:19:28,762.85
2024-02-21 09:19:29,762.6
2024-02-21 09:19:30,762.75
2024-02-21 09:19:31,762.8
2024-02-21 09:19:32,762.8
2024-02-21 09:19:33,762.6
2024-02-21 09:19:34,762.8
2024-02-21 09:19:35,762.7
2024-02-21 09:19:36,762.75
